Time,X-Moto,Y-Moto,Z-Moto,X-E4,Y-E4,Z-E4
18:27:03.471,,,,-0.15625,-0.953125,0.21875
18:27:03.471,,,,-0.171875,-0.953125,0.21875
18:27:03.472,,,,-0.1875,-0.953125,0.21875
18:27:03.472,,,,-0.203125,-0.953125,0.21875
18:27:03.473,,,,-0.1875,-0.953125,0.21875
18:27:03.473,,,,-0.1875,-0.953125,0.203125
18:27:03.658,,,,-0.1875,-0.953125,0.1875
18:27:03.659,,,,-0.171875,-0.953125,0.203125
18:27:03.659,,,,-0.171875,-0.953125,0.21875
18:27:03.660,,,,-0.171875,-0.953125,0.21875
18:27:03.660,,,,-0.171875,-0.953125,0.203125
18:27:03.661,,,,-0.171875,-0.953125,0.203125
18:27:03.877,,,,-0.171875,-0.953125,0.203125
18:27:03.878,,,,-0.171875,-0.953125,0.203125
18:27:03.878,,,,-0.1875,-0.953125,0.203125
18:27:03.878,,,,-0.171875,-0.953125,0.203125
18:27:03.881,,,,-0.171875,-0.953125,0.203125
18:27:03.882,,,,-0.171875,-0.953125,0.203125
18:27:04.074,,,,-0.1875,-0.953125,0.203125
18:27:04.075,,,,-0.203125,-0.953125,0.203125
18:27:04.076,,,,-0.1875,-0.953125,0.203125
18:27:04.077,,,,-0.15625,-0.953125,0.21875
18:27:04.078,,,,-0.171875,-0.953125,0.21875
18:27:04.078,,,,-0.1875,-0.953125,0.203125
18:27:04.253,,,,-0.1875,-0.96875,0.1875
18:27:04.254,,,,-0.171875,-0.953125,0.203125
18:27:04.254,,,,-0.171875,-0.953125,0.203125
18:27:04.255,,,,-0.171875,-0.953125,0.203125
18:27:04.255,,,,-0.171875,-0.953125,0.203125
18:27:04.256,,,,-0.171875,-0.953125,0.203125
18:27:04.439,,,,-0.171875,-0.953125,0.203125
18:27:04.440,,,,-0.1875,-0.953125,0.1875
18:27:04.440,,,,-0.1875,-0.953125,0.1875
18:27:04.441,,,,-0.171875,-0.953125,0.1875
18:27:04.442,,,,-0.171875,-0.953125,0.203125
18:27:04.442,,,,-0.171875,-0.953125,0.203125
18:27:04.596,,,,-0.171875,-0.953125,0.203125
18:27:04.597,,,,-0.171875,-0.953125,0.203125
18:27:04.597,,,,-0.1875,-0.953125,0.203125
18:27:04.598,,,,-0.203125,-0.953125,0.1875
18:27:04.598,,,,-0.203125,-0.953125,0.1875
18:27:04.599,,,,-0.1875,-0.953125,0.1875
18:27:04.784,,,,-0.15625,-0.953125,0.1875
18:27:04.785,,,,-0.171875,-0.953125,0.21875
18:27:04.786,,,,-0.171875,-0.953125,0.234375
18:27:04.787,,,,-0.171875,-0.953125,0.21875
18:27:04.788,,,,-0.171875,-0.953125,0.203125
18:27:04.789,,,,-0.171875,-0.953125,0.203125
18:27:05.003,,,,-0.203125,-0.953125,0.1875
18:27:05.003,,,,-0.203125,-0.953125,0.1875
18:27:05.004,,,,-0.1875,-0.953125,0.1875
18:27:05.004,,,,-0.1875,-0.953125,0.171875
18:27:05.005,,,,-0.1875,-0.96875,0.171875
18:27:05.005,,,,-0.203125,-0.953125,0.1875
18:27:05.159,,,,-0.203125,-0.953125,0.171875
18:27:05.160,,,,-0.1875,-0.953125,0.171875
18:27:05.161,,,,-0.203125,-0.953125,0.15625
18:27:05.161,,,,-0.203125,-0.96875,0.15625
18:27:05.162,,,,-0.171875,-0.953125,0.1875
18:27:05.163,,,,-0.171875,-0.953125,0.203125
18:27:05.345,,,,-0.1875,-0.953125,0.203125
18:27:05.346,,,,-0.1875,-0.953125,0.1875
18:27:05.347,,,,-0.1875,-0.953125,0.1875
18:27:05.347,,,,-0.203125,-0.953125,0.1875
18:27:05.347,,,,-0.1875,-0.953125,0.1875
18:27:05.348,,,,-0.171875,-0.953125,0.1875
18:27:05.533,,,,-0.1875,-0.953125,0.203125
18:27:05.534,,,,-0.1875,-0.953125,0.203125
18:27:05.534,,,,-0.1875,-0.953125,0.1875
18:27:05.535,,,,-0.203125,-0.953125,0.1875
18:27:05.535,,,,-0.1875,-0.953125,0.1875
18:27:05.535,,,,-0.1875,-0.953125,0.203125
18:27:05.721,,,,-0.171875,-0.953125,0.203125
18:27:05.721,,,,-0.171875,-0.953125,0.1875
18:27:05.722,,,,-0.171875,-0.953125,0.1875
18:27:05.722,,,,-0.1875,-0.953125,0.203125
18:27:05.723,,,,-0.1875,-0.953125,0.1875
18:27:05.723,,,,-0.171875,-0.953125,0.1875
18:27:05.938,,,,-0.171875,-0.953125,0.1875
18:27:05.939,,,,-0.1875,-0.953125,0.203125
18:27:05.940,,,,-0.1875,-0.953125,0.203125
18:27:05.940,,,,-0.171875,-0.953125,0.203125
18:27:05.941,,,,-0.171875,-0.953125,0.203125
18:27:05.941,,,,-0.1875,-0.953125,0.203125
18:27:06.128,,,,-0.171875,-0.953125,0.21875
18:27:06.129,,,,-0.171875,-0.953125,0.203125
18:27:06.129,,,,-0.171875,-0.953125,0.203125
18:27:06.130,,,,-0.15625,-0.953125,0.21875
18:27:06.130,,,,-0.1875,-0.953125,0.234375
18:27:06.130,,,,-0.1875,-0.953125,0.21875
18:27:06.316,,,,-0.1875,-0.953125,0.203125
18:27:06.317,,,,-0.1875,-0.953125,0.203125
18:27:06.317,,,,-0.171875,-0.953125,0.203125
18:27:06.318,,,,-0.15625,-0.953125,0.203125
18:27:06.319,,,,-0.171875,-0.953125,0.203125
18:27:06.320,,,,-0.1875,-0.953125,0.203125
18:27:06.472,,,,-0.203125,-0.953125,0.203125
18:27:06.472,,,,-0.203125,-0.953125,0.1875
18:27:06.473,,,,-0.1875,-0.953125,0.171875
18:27:06.473,,,,-0.1875,-0.953125,0.1875
18:27:06.474,,,,-0.1875,-0.953125,0.1875
18:27:06.474,,,,-0.203125,-0.953125,0.171875
18:27:06.659,,,,-0.203125,-0.953125,0.1875
18:27:06.659,,,,-0.1875,-0.953125,0.171875
18:27:06.660,,,,-0.1875,-0.96875,0.171875
18:27:06.660,,,,-0.1875,-0.953125,0.171875
18:27:06.660,,,,-0.203125,-0.953125,0.15625
18:27:06.661,,,,-0.203125,-0.96875,0.15625
18:27:06.846,,,,-0.1875,-0.953125,0.15625
18:27:06.846,,,,-0.1875,-0.953125,0.171875
18:27:06.847,,,,-0.203125,-0.953125,0.171875
18:27:06.847,,,,-0.203125,-0.953125,0.1875
18:27:06.848,,,,-0.203125,-0.953125,0.1875
18:27:06.848,,,,-0.203125,-0.9375,0.21875
18:27:07.033,,,,-0.203125,-0.9375,0.21875
18:27:07.034,,,,-0.203125,-0.953125,0.1875
18:27:07.034,,,,-0.203125,-0.96875,0.15625
18:27:07.034,,,,-0.1875,-0.96875,0.140625
18:27:07.035,,,,-0.1875,-0.96875,0.15625
18:27:07.035,,,,-0.1875,-0.953125,0.15625
18:27:07.221,,,,-0.203125,-0.953125,0.15625
18:27:07.221,,,,-0.203125,-0.953125,0.15625
18:27:07.222,,,,-0.203125,-0.953125,0.15625
18:27:07.222,,,,-0.203125,-0.953125,0.171875
18:27:07.223,,,,-0.203125,-0.953125,0.171875
18:27:07.223,,,,-0.203125,-0.953125,0.171875
18:27:07.408,,,,-0.203125,-0.96875,0.140625
18:27:07.408,,,,-0.203125,-0.96875,0.140625
18:27:07.409,,,,-0.1875,-0.96875,0.140625
18:27:07.409,,,,-0.203125,-0.96875,0.140625
18:27:07.410,,,,-0.203125,-0.96875,0.140625
18:27:07.410,,,,-0.203125,-0.953125,0.140625
18:27:07.596,,,,-0.203125,-0.96875,0.125
18:27:07.596,,,,-0.1875,-0.96875,0.125
18:27:07.597,,,,-0.203125,-0.96875,0.125
18:27:07.597,,,,-0.203125,-0.96875,0.125
18:27:07.598,,,,-0.21875,-0.953125,0.140625
18:27:07.598,,,,-0.21875,-0.953125,0.140625
18:27:07.783,,,,-0.234375,-0.953125,0.15625
18:27:07.783,,,,-0.203125,-0.96875,0.15625
18:27:07.783,,,,-0.203125,-0.96875,0.15625
18:27:07.783,,,,-0.1875,-0.953125,0.171875
18:27:07.784,,,,-0.1875,-0.953125,0.1875
18:27:07.784,,,,-0.21875,-0.953125,0.171875
18:27:08.001,,,,-0.21875,-0.953125,0.15625
18:27:08.002,,,,-0.21875,-0.953125,0.140625
18:27:08.003,,,,-0.203125,-0.96875,0.140625
18:27:08.004,,,,-0.1875,-0.96875,0.125
18:27:08.005,,,,-0.1875,-0.96875,0.125
18:27:08.005,,,,-0.203125,-0.953125,0.125
18:27:08.190,,,,-0.203125,-0.96875,0.125
18:27:08.191,,,,-0.21875,-0.96875,0.125
18:27:08.191,,,,-0.203125,-0.96875,0.125
18:27:08.192,,,,-0.1875,-0.96875,0.140625
18:27:08.192,,,,-0.1875,-0.96875,0.140625
18:27:08.193,,,,-0.21875,-0.953125,0.140625
18:27:08.378,,,,-0.203125,-0.953125,0.140625
18:27:08.379,,,,-0.203125,-0.96875,0.140625
18:27:08.379,,,,-0.21875,-0.953125,0.140625
18:27:08.380,,,,-0.203125,-0.953125,0.140625
18:27:08.385,,,,-0.203125,-0.96875,0.140625
18:27:08.386,,,,-0.1875,-0.96875,0.140625
18:27:08.533,,,,-0.1875,-0.96875,0.140625
18:27:08.536,,,,-0.1875,-0.96875,0.140625
18:27:08.537,,,,-0.21875,-0.953125,0.140625
18:27:08.538,,,,-0.203125,-0.96875,0.140625
18:27:08.538,,,,-0.203125,-0.96875,0.140625
18:27:08.538,,,,-0.203125,-0.96875,0.140625
18:27:08.722,,,,-0.203125,-0.953125,0.140625
18:27:08.723,,,,-0.203125,-0.96875,0.140625
18:27:08.723,,,,-0.203125,-0.96875,0.140625
18:27:08.724,,,,-0.203125,-0.96875,0.140625
18:27:08.724,,,,-0.203125,-0.953125,0.140625
18:27:08.725,,,,-0.203125,-0.953125,0.140625
18:27:08.911,,,,-0.203125,-0.96875,0.140625
18:27:08.912,,,,-0.203125,-0.96875,0.140625
18:27:08.912,,,,-0.203125,-0.96875,0.140625
18:27:08.913,,,,-0.203125,-0.953125,0.15625
18:27:08.913,,,,-0.203125,-0.953125,0.140625
18:27:08.914,,,,-0.203125,-0.96875,0.140625
18:27:09.096,,,,-0.203125,-0.96875,0.140625
18:27:09.096,,,,-0.203125,-0.96875,0.140625
18:27:09.097,,,,-0.203125,-0.96875,0.140625
18:27:09.097,,,,-0.203125,-0.96875,0.140625
18:27:09.097,,,,-0.203125,-0.953125,0.15625
18:27:09.098,,,,-0.203125,-0.953125,0.1875
18:27:09.314,,,,-0.1875,-0.953125,0.1875
18:27:09.315,,,,-0.203125,-0.953125,0.1875
18:27:09.315,,,,-0.1875,-0.953125,0.171875
18:27:09.316,,,,-0.203125,-0.953125,0.15625
18:27:09.316,,,,-0.203125,-0.953125,0.15625
18:27:09.317,,,,-0.203125,-0.96875,0.125
18:27:09.502,,,,-0.203125,-0.96875,0.109375
18:27:09.503,,,,-0.203125,-0.96875,0.125
18:27:09.503,,,,-0.203125,-0.96875,0.140625
18:27:09.504,,,,-0.203125,-0.953125,0.140625
18:27:09.504,,,,-0.203125,-0.96875,0.140625
18:27:09.505,,,,-0.203125,-0.96875,0.15625
18:27:09.658,,,,-0.203125,-0.953125,0.15625
18:27:09.660,,,,-0.21875,-0.953125,0.15625
18:27:09.661,,,,-0.203125,-0.953125,0.140625
18:27:09.661,,,,-0.203125,-0.953125,0.140625
18:27:09.661,,,,-0.203125,-0.96875,0.140625
18:27:09.662,,,,-0.203125,-0.953125,0.15625
18:27:09.845,,,,-0.1875,-0.96875,0.15625
18:27:09.846,,,,-0.1875,-0.96875,0.140625
18:27:09.847,,,,-0.203125,-0.953125,0.140625
18:27:09.847,,,,-0.203125,-0.953125,0.15625
18:27:09.848,,,,-0.203125,-0.953125,0.15625
18:27:09.848,,,,-0.1875,-0.96875,0.15625
18:27:10.064,,,,-0.1875,-0.953125,0.15625
18:27:10.065,,,,-0.203125,-0.953125,0.15625
18:27:10.067,,,,-0.203125,-0.953125,0.140625
18:27:10.068,,,,-0.1875,-0.953125,0.15625
18:27:10.068,,,,-0.203125,-0.953125,0.15625
18:27:10.069,,,,-0.203125,-0.96875,0.140625
18:27:10.254,,,,-0.1875,-0.96875,0.140625
18:27:10.255,,,,-0.203125,-0.953125,0.140625
18:27:10.256,,,,-0.203125,-0.96875,0.15625
18:27:10.257,,,,-0.1875,-0.953125,0.140625
18:27:10.258,,,,-0.203125,-0.96875,0.140625
18:27:10.260,,,,-0.203125,-0.96875,0.140625
18:27:10.442,,,,-0.1875,-0.96875,0.15625
18:27:10.442,,,,-0.1875,-0.96875,0.15625
18:27:10.443,,,,-0.203125,-0.953125,0.15625
18:27:10.443,,,,-0.21875,-0.96875,0.140625
18:27:10.444,,,,-0.203125,-0.96875,0.15625
18:27:10.444,,,,-0.1875,-0.96875,0.15625
18:27:10.595,,,,-0.1875,-0.953125,0.15625
18:27:10.595,,,,-0.1875,-0.96875,0.15625
18:27:10.596,,,,-0.1875,-0.953125,0.15625
18:27:10.596,,,,-0.1875,-0.953125,0.15625
18:27:10.596,,,,-0.203125,-0.96875,0.15625
18:27:10.596,,,,-0.1875,-0.953125,0.15625
18:27:10.783,,,,-0.203125,-0.953125,0.15625
18:27:10.784,,,,-0.1875,-0.953125,0.15625
18:27:10.784,,,,-0.1875,-0.953125,0.15625
18:27:10.785,,,,-0.1875,-0.953125,0.140625
18:27:10.785,,,,-0.171875,-0.953125,0.15625
18:27:10.786,,,,-0.1875,-0.96875,0.15625
18:27:10.970,,,,-0.203125,-0.953125,0.15625
18:27:10.972,,,,-0.203125,-0.953125,0.171875
18:27:10.972,,,,-0.1875,-0.953125,0.171875
18:27:10.973,,,,-0.1875,-0.953125,0.171875
18:27:10.973,,,,-0.1875,-0.953125,0.171875
18:27:10.974,,,,-0.1875,-0.96875,0.15625
18:27:11.158,,,,-0.1875,-0.96875,0.15625
18:27:11.159,,,,-0.1875,-0.953125,0.15625
18:27:11.159,,,,-0.203125,-0.96875,0.140625
18:27:11.160,,,,-0.1875,-0.96875,0.140625
18:27:11.160,,,,-0.1875,-0.953125,0.15625
18:27:11.161,,,,-0.1875,-0.953125,0.171875
18:27:11.346,,,,-0.1875,-0.953125,0.171875
18:27:11.346,,,,-0.1875,-0.953125,0.15625
18:27:11.347,,,,-0.1875,-0.96875,0.15625
18:27:11.347,,,,-0.1875,-0.953125,0.171875
18:27:11.348,,,,-0.1875,-0.953125,0.171875
18:27:11.349,,,,-0.1875,-0.953125,0.171875
18:27:11.534,,,,-0.1875,-0.953125,0.15625
18:27:11.535,,,,-0.1875,-0.96875,0.15625
18:27:11.535,,,,-0.1875,-0.96875,0.15625
18:27:11.536,,,,-0.1875,-0.96875,0.15625
18:27:11.538,,,,-0.1875,-0.96875,0.15625
18:27:11.538,,,,-0.1875,-0.953125,0.15625
18:27:11.720,,,,-0.1875,-0.953125,0.171875
18:27:11.721,,,,-0.1875,-0.953125,0.15625
18:27:11.722,,,,-0.203125,-0.953125,0.15625
18:27:11.722,,,,-0.1875,-0.953125,0.171875
18:27:11.722,,,,-0.1875,-0.953125,0.15625
18:27:11.723,,,,-0.203125,-0.96875,0.15625
18:27:11.938,,,,-0.203125,-0.96875,0.15625
18:27:11.938,,,,-0.1875,-0.953125,0.15625
18:27:11.939,,,,-0.1875,-0.953125,0.171875
18:27:11.939,,,,-0.1875,-0.96875,0.1875
18:27:11.939,,,,-0.21875,-0.953125,0.15625
18:27:11.939,,,,-0.203125,-0.953125,0.140625
18:27:12.095,,,,-0.171875,-0.96875,0.140625
18:27:12.096,,,,-0.15625,-0.96875,0.140625
18:27:12.096,,,,-0.171875,-0.96875,0.15625
18:27:12.097,,,,-0.171875,-0.96875,0.171875
18:27:12.097,,,,-0.171875,-0.96875,0.171875
18:27:12.098,,,,-0.1875,-0.96875,0.15625
18:27:12.285,,,,-0.1875,-0.96875,0.140625
18:27:12.285,,,,-0.1875,-0.953125,0.15625
18:27:12.286,,,,-0.1875,-0.96875,0.171875
18:27:12.287,,,,-0.1875,-0.953125,0.171875
18:27:12.287,,,,-0.1875,-0.953125,0.171875
18:27:12.288,,,,-0.171875,-0.953125,0.171875
18:27:12.473,,,,-0.1875,-0.953125,0.171875
18:27:12.474,,,,-0.1875,-0.96875,0.15625
18:27:12.478,,,,-0.1875,-0.953125,0.171875
18:27:12.479,,,,-0.1875,-0.953125,0.171875
18:27:12.480,,,,-0.1875,-0.953125,0.15625
18:27:12.481,,,,-0.1875,-0.96875,0.15625
18:27:12.663,,,,-0.1875,-0.96875,0.15625
18:27:12.664,,,,-0.203125,-0.953125,0.15625
18:27:12.665,,,,-0.1875,-0.96875,0.15625
18:27:12.666,,,,-0.1875,-0.96875,0.15625
18:27:12.667,,,,-0.1875,-0.953125,0.15625
18:27:12.668,,,,-0.1875,-0.96875,0.15625
18:27:12.845,,,,-0.1875,-0.96875,0.15625
18:27:12.848,,,,-0.1875,-0.96875,0.15625
18:27:12.849,,,,-0.1875,-0.96875,0.15625
18:27:12.849,,,,-0.1875,-0.953125,0.171875
18:27:12.850,,,,-0.1875,-0.96875,0.15625
18:27:12.850,,,,-0.1875,-0.96875,0.15625
18:27:13.033,,,,-0.1875,-0.953125,0.171875
18:27:13.034,,,,-0.1875,-0.953125,0.171875
18:27:13.034,,,,-0.1875,-0.953125,0.15625
18:27:13.035,,,,-0.203125,-0.953125,0.15625
18:27:13.035,,,,-0.1875,-0.953125,0.15625
18:27:13.036,,,,-0.1875,-0.953125,0.171875
18:27:13.220,,,,-0.1875,-0.96875,0.15625
18:27:13.221,,,,-0.1875,-0.953125,0.15625
18:27:13.221,,,,-0.1875,-0.96875,0.15625
18:27:13.222,,,,-0.203125,-0.953125,0.15625
18:27:13.222,,,,-0.1875,-0.96875,0.15625
18:27:13.223,,,,-0.1875,-0.953125,0.171875
18:27:13.408,,,,-0.1875,-0.953125,0.171875
18:27:13.409,,,,-0.171875,-0.96875,0.15625
18:27:13.410,,,,-0.1875,-0.96875,0.15625
18:27:13.416,,,,-0.1875,-0.96875,0.15625
18:27:13.417,,,,-0.1875,-0.953125,0.15625
18:27:13.418,,,,-0.171875,-0.953125,0.171875
18:27:13.627,,,,-0.171875,-0.953125,0.1875
18:27:13.627,,,,-0.203125,-0.953125,0.15625
18:27:13.628,,,,-0.1875,-0.96875,0.15625
18:27:13.628,,,,-0.1875,-0.96875,0.15625
18:27:13.629,,,,-0.1875,-0.96875,0.15625
18:27:13.629,,,,-0.171875,-0.96875,0.171875
18:27:13.783,,,,-0.171875,-0.96875,0.15625
18:27:13.784,,,,-0.171875,-0.953125,0.171875
18:27:13.784,,,,-0.1875,-0.953125,0.171875
18:27:13.785,,,,-0.1875,-0.96875,0.15625
18:27:13.786,,,,-0.1875,-0.96875,0.15625
18:27:13.786,,,,-0.15625,-0.96875,0.171875
18:27:13.970,,,,-0.15625,-0.953125,0.1875
18:27:13.970,,,,-0.1875,-0.953125,0.1875
18:27:13.970,,,,-0.1875,-0.953125,0.171875
18:27:13.971,,,,-0.1875,-0.96875,0.171875
18:27:13.971,,,,-0.15625,-0.96875,0.171875
18:27:13.971,,,,-0.140625,-0.96875,0.1875
18:27:14.188,,,,-0.1875,-0.953125,0.203125
18:27:14.188,,,,-0.203125,-0.953125,0.203125
18:27:14.189,,,,-0.1875,-0.953125,0.203125
18:27:14.189,,,,-0.171875,-0.953125,0.203125
18:27:14.189,,,,-0.15625,-0.953125,0.1875
18:27:14.189,,,,-0.171875,-0.953125,0.1875
18:27:14.377,,,,-0.171875,-0.953125,0.1875
18:27:14.378,,,,-0.1875,-0.953125,0.171875
18:27:14.378,,,,-0.1875,-0.96875,0.171875
18:27:14.380,,,,-0.171875,-0.96875,0.171875
18:27:14.381,,,,-0.171875,-0.953125,0.1875
18:27:14.381,,,,-0.171875,-0.953125,0.1875
18:27:14.566,,,,-0.15625,-0.953125,0.1875
18:27:14.567,,,,-0.15625,-0.953125,0.203125
18:27:14.568,,,,-0.171875,-0.953125,0.1875
18:27:14.569,,,,-0.1875,-0.953125,0.1875
18:27:14.569,,,,-0.203125,-0.953125,0.171875
18:27:14.570,,,,-0.1875,-0.953125,0.171875
18:27:14.722,,,,-0.171875,-0.96875,0.171875
18:27:14.722,,,,-0.171875,-0.96875,0.1875
18:27:14.723,,,,-0.171875,-0.953125,0.1875
18:27:14.724,,,,-0.171875,-0.96875,0.171875
18:27:14.724,,,,-0.171875,-0.96875,0.171875
18:27:14.725,,,,-0.171875,-0.96875,0.171875
18:27:14.909,,,,-0.171875,-0.96875,0.171875
18:27:14.910,,,,-0.1875,-0.953125,0.1875
18:27:14.910,,,,-0.171875,-0.953125,0.1875
18:27:14.911,,,,-0.171875,-0.953125,0.1875
18:27:14.911,,,,-0.1875,-0.953125,0.171875
18:27:14.912,,,,-0.171875,-0.953125,0.1875
18:27:15.095,,,,-0.171875,-0.953125,0.1875
18:27:15.098,,,,-0.171875,-0.953125,0.1875
18:27:15.099,,,,-0.171875,-0.953125,0.1875
18:27:15.099,,,,-0.171875,-0.96875,0.171875
18:27:15.100,,,,-0.171875,-0.953125,0.171875
18:27:15.101,,,,-0.1875,-0.96875,0.171875
18:27:15.286,,,,-0.171875,-0.953125,0.171875
18:27:15.287,,,,-0.1875,-0.953125,0.1875
18:27:15.288,,,,-0.1875,-0.96875,0.171875
18:27:15.288,,,,-0.171875,-0.96875,0.171875
18:27:15.289,,,,-0.15625,-0.953125,0.171875
18:27:15.289,,,,-0.1875,-0.953125,0.1875
18:27:15.471,,,,-0.1875,-0.953125,0.1875
18:27:15.472,,,,-0.1875,-0.953125,0.171875
18:27:15.472,,,,-0.171875,-0.96875,0.171875
18:27:15.473,,,,-0.171875,-0.96875,0.171875
18:27:15.473,,,,-0.171875,-0.953125,0.1875
18:27:15.473,,,,-0.171875,-0.953125,0.171875
18:27:15.658,,,,-0.1875,-0.953125,0.1875
18:27:15.659,,,,-0.1875,-0.953125,0.171875
18:27:15.659,,,,-0.1875,-0.953125,0.1875
18:27:15.659,,,,-0.171875,-0.953125,0.1875
18:27:15.660,,,,-0.171875,-0.953125,0.1875
18:27:15.660,,,,-0.1875,-0.953125,0.1875
18:27:15.846,,,,-0.171875,-0.953125,0.1875
18:27:15.847,,,,-0.171875,-0.953125,0.1875
18:27:15.848,,,,-0.1875,-0.953125,0.171875
18:27:15.849,,,,-0.1875,-0.953125,0.171875
18:27:15.852,,,,-0.1875,-0.953125,0.171875
18:27:15.853,,,,-0.171875,-0.953125,0.1875
18:27:16.033,,,,-0.171875,-0.953125,0.1875
18:27:16.034,,,,-0.171875,-0.953125,0.1875
18:27:16.034,,,,-0.171875,-0.953125,0.1875
18:27:16.035,,,,-0.171875,-0.953125,0.1875
18:27:16.036,,,,-0.171875,-0.953125,0.1875
18:27:16.037,,,,-0.171875,-0.953125,0.1875
18:27:16.221,,,,-0.171875,-0.953125,0.1875
18:27:16.221,,,,-0.1875,-0.953125,0.1875
18:27:16.222,,,,-0.1875,-0.953125,0.1875
18:27:16.222,,,,-0.171875,-0.96875,0.1875
18:27:16.225,,,,-0.1875,-0.953125,0.171875
18:27:16.225,,,,-0.171875,-0.953125,0.171875
18:27:16.410,,,,-0.171875,-0.953125,0.171875
18:27:16.410,,,,-0.171875,-0.953125,0.1875
18:27:16.411,,,,-0.1875,-0.953125,0.171875
18:27:16.411,,,,-0.1875,-0.953125,0.171875
18:27:16.412,,,,-0.1875,-0.953125,0.1875
18:27:16.412,,,,-0.1875,-0.953125,0.1875
18:27:16.627,,,,-0.171875,-0.953125,0.1875
18:27:16.628,,,,-0.171875,-0.953125,0.1875
18:27:16.628,,,,-0.1875,-0.953125,0.171875
18:27:16.629,,,,-0.1875,-0.953125,0.171875
18:27:16.629,,,,-0.1875,-0.96875,0.171875
18:27:16.629,,,,-0.1875,-0.953125,0.171875
18:27:16.783,,,,-0.1875,-0.953125,0.1875
18:27:16.783,,,,-0.1875,-0.953125,0.171875
18:27:16.783,,,,-0.1875,-0.953125,0.171875
18:27:16.784,,,,-0.1875,-0.953125,0.171875
18:27:16.784,,,,-0.1875,-0.953125,0.171875
18:27:16.784,,,,-0.1875,-0.953125,0.171875
18:27:16.971,,,,-0.171875,-0.953125,0.171875
18:27:16.971,,,,-0.171875,-0.953125,0.1875
18:27:16.972,,,,-0.1875,-0.953125,0.171875
18:27:16.972,,,,-0.1875,-0.953125,0.171875
18:27:16.973,,,,-0.1875,-0.96875,0.171875
18:27:16.975,,,,-0.1875,-0.953125,0.1875
18:27:17.158,,,,-0.1875,-0.953125,0.171875
18:27:17.158,,,,-0.171875,-0.953125,0.1875
18:27:17.159,,,,-0.171875,-0.953125,0.1875
18:27:17.160,,,,-0.1875,-0.953125,0.1875
18:27:17.160,,,,-0.203125,-0.953125,0.171875
18:27:17.160,,,,-0.1875,-0.953125,0.171875
18:27:17.346,,,,-0.1875,-0.953125,0.171875
18:27:17.346,,,,-0.171875,-0.953125,0.1875
18:27:17.347,,,,-0.1875,-0.953125,0.1875
18:27:17.347,,,,-0.1875,-0.953125,0.171875
18:27:17.348,,,,-0.1875,-0.953125,0.171875
18:27:17.348,,,,-0.1875,-0.953125,0.171875
18:27:17.533,,,,-0.1875,-0.953125,0.1875
18:27:17.536,,,,-0.1875,-0.953125,0.1875
18:27:17.536,,,,-0.171875,-0.953125,0.1875
18:27:17.537,,,,-0.1875,-0.953125,0.171875
18:27:17.539,,,,-0.1875,-0.953125,0.171875
18:27:17.541,,,,-0.1875,-0.953125,0.171875
18:27:17.720,,,,-0.171875,-0.953125,0.171875
18:27:17.721,,,,-0.1875,-0.953125,0.171875
18:27:17.721,,,,-0.1875,-0.953125,0.1875
18:27:17.722,,,,-0.1875,-0.953125,0.1875
18:27:17.723,,,,-0.1875,-0.96875,0.171875
18:27:17.724,,,,-0.1875,-0.953125,0.171875
18:27:17.908,,,,-0.1875,-0.953125,0.1875
18:27:17.908,,,,-0.1875,-0.953125,0.1875
18:27:17.909,,,,-0.1875,-0.953125,0.171875
18:27:17.909,,,,-0.1875,-0.953125,0.171875
18:27:17.910,,,,-0.1875,-0.953125,0.171875
18:27:17.910,,,,-0.1875,-0.953125,0.1875
18:27:18.126,,,,-0.1875,-0.953125,0.1875
18:27:18.127,,,,-0.1875,-0.953125,0.171875
18:27:18.127,,,,-0.1875,-0.953125,0.1875
18:27:18.128,,,,-0.1875,-0.953125,0.171875
18:27:18.128,,,,-0.171875,-0.953125,0.171875
18:27:18.128,,,,-0.1875,-0.953125,0.1875
18:27:18.315,,,,-0.203125,-0.953125,0.171875
18:27:18.316,,,,-0.1875,-0.953125,0.15625
18:27:18.317,,,,-0.1875,-0.96875,0.15625
18:27:18.318,,,,-0.1875,-0.96875,0.15625
18:27:18.319,,,,-0.1875,-0.953125,0.15625
18:27:18.322,,,,-0.1875,-0.953125,0.171875
18:27:18.504,,,,-0.1875,-0.953125,0.15625
18:27:18.505,,,,-0.1875,-0.96875,0.15625
18:27:18.506,,,,-0.203125,-0.953125,0.15625
18:27:18.507,,,,-0.1875,-0.96875,0.15625
18:27:18.507,,,,-0.1875,-0.953125,0.171875
18:27:18.508,,,,-0.171875,-0.953125,0.203125
18:27:18.659,,,,-0.171875,-0.953125,0.21875
18:27:18.660,,,,-0.203125,-0.953125,0.203125
18:27:18.660,,,,-0.21875,-0.953125,0.1875
18:27:18.661,,,,-0.203125,-0.953125,0.171875
18:27:18.661,,,,-0.1875,-0.96875,0.171875
18:27:18.662,,,,-0.1875,-0.96875,0.171875
18:27:18.845,,,,-0.1875,-0.953125,0.171875
18:27:18.846,,,,-0.1875,-0.953125,0.171875
18:27:18.846,,,,-0.1875,-0.96875,0.15625
18:27:18.847,,,,-0.1875,-0.96875,0.15625
18:27:18.847,,,,-0.1875,-0.953125,0.171875
18:27:18.848,,,,-0.1875,-0.953125,0.1875
18:27:19.033,,,,-0.1875,-0.953125,0.171875
