Time,Amplitude-X,Median-X,Mean-X,Max-X,Min-X,Peak-to-Peak-X,Variance-X,Std Dev-X,RMS-X,Skewness-X,Amplitude-Y,Median-Y,Mean-Y,Max-Y,Min-Y,Peak-to-Peak-Y,Variance-Y,Std Dev-Y,RMS-Y,Skewness-Y,Amplitude-Z,Median-Z,Mean-Z,Max-Z,Min-Z,Peak-to-Peak-Z,Variance-Z,Std Dev-Z,RMS-Z,Skewness-Z
15:17:19.949,0.14150392,-0.14150391519069672,-0.14150391519069672,-0.14150391519069672,-0.14150391519069672,0.0,0.0,0.0,0.02002335801429589,NaN,0.06032867,0.06032866984605789,0.06032866984605789,0.06032866984605789,0.06032866984605789,0.0,0.0,0.0,0.0036395484053946547,NaN,0.8410171,0.8410171270370483,0.8410171270370483,0.8410171270370483,0.8410171270370483,0.0,0.0,0.0,0.7073098079696507,NaN
15:17:19.991,0.1222998,-0.12229979783296585,-0.13190185651183128,-0.12229979783296585,-0.14150391519069672,0.019204117357730865,1.8439906174474996E-4,0.013579361610353778,0.017490299282140104,NaN,0.05605362,0.06032866984605789,0.058191144838929176,0.06032866984605789,0.05605361983180046,0.004275050014257431,9.13802631220123E-6,0.003022916854993076,0.0033907783508213343,NaN,0.7498842,0.8410171270370483,0.7954506576061249,0.8410171270370483,0.7498841881752014,0.09113293886184692,0.004152606272798565,0.064440719058671,0.6348180518224158,NaN
15:17:20.040,0.11270654,-0.12229979783296585,-0.1255034183462461,-0.11270654201507568,-0.14150391519069672,0.028797373175621033,2.1501956374882689E-4,0.014663545401737837,0.01589445439242541,-0.9362116832266023,0.04429591,0.05605361983180046,0.053559400141239166,0.06032866984605789,0.044295910745859146,0.016032759100198746,6.892818998983918E-5,0.008302300283044404,0.002914561470149263,-1.2298958389857995,0.67138016,0.7498841881752014,0.7540938258171082,0.8410171270370483,0.6713801622390747,0.16963696479797363,0.007207465743274355,0.0848967946584225,0.5734624752976659,0.222585472901012
15:17:20.075,0.099018894,-0.11270654201507568,-0.11888228729367256,-0.099018894135952,-0.14150391519069672,0.04248502105474472,3.1870388149396467E-4,0.017852279448125515,0.014372026143295774,-0.4152063503681468,0.042942494,0.05605361983180046,0.050905173644423485,0.06032866984605789,0.04294249415397644,0.01738617569208145,7.413179984548657E-5,0.008609982569406663,0.0026469355536530223,0.1877139078457944,0.6073183,0.7498841881752014,0.7173999398946762,0.8410171270370483,0.6073182821273804,0.23369884490966797,0.0101907422185367,0.10094920613128515,0.5223057304247876,0.31875032558297384
15:17:20.123,0.085161924,-0.11270654201507568,-0.11213821470737458,-0.08516192436218262,-0.14150391519069672,0.0563419908285141,4.6644048636675377E-4,0.02159723330352186,0.012948131586850643,-0.18544543983755285,0.037989065,0.044295910745859146,0.048321951925754544,0.06032866984605789,0.037989065051078796,0.022339604794979095,8.896402212312942E-5,0.00943207411565078,0.0024061822556134373,0.4314730347186718,0.5459273,0.6713801622390747,0.6831054091453552,0.8410171270370483,0.5459272861480713,0.29508984088897705,0.013523630860483138,0.11629114695660688,0.4774519046920297,0.32248390220017614
15:17:20.164,0.07862327,-0.099018894135952,-0.10655239100257556,-0.07862327247858047,-0.14150391519069672,0.06288064271211624,5.603609478599706E-4,0.02367194431938303,0.01182037948491572,-0.3355048411845353,0.033750705,0.044295910745859146,0.04589341084162394,0.06032866984605789,0.03375070542097092,0.026577964425086975,1.0655808848236508E-4,0.010322697732781149,0.0021950035657467234,0.4753226819036991,0.49792632,0.6713801622390747,0.6522422283887863,0.8410171270370483,0.4979263246059418,0.34309080243110657,0.016534120246862384,0.1285850700776042,0.4391983580326217,0.3807054944844255
15:17:20.207,0.06966231,-0.099018894135952,-0.10128237945692879,-0.06966231018304825,-0.14150391519069672,0.07184160500764847,6.613786083887265E-4,0.025717282290100688,0.010825016338504792,-0.38953060606499124,0.030595362,0.04294249415397644,0.04370797531945365,0.06032866984605789,0.030595362186431885,0.029733307659626007,1.2223130601958377E-4,0.01105582679041164,0.002015156797399898,0.5255858930258503,0.43890518,0.6073182821273804,0.6217655071190425,0.8410171270370483,0.43890517950057983,0.4021119475364685,0.020280247314527555,0.14240873328039808,0.40397541496973804,0.34837011668969253
15:17:20.238,0.06489334,-0.08516192436218262,-0.09673374984413385,-0.06489334255456924,-0.14150391519069672,0.07661057263612747,7.324162008826405E-4,0.02706318903755876,0.009998282534679777,-0.48935831135177327,0.027535824,0.04294249415397644,0.041686456417664886,0.06032866984605789,0.027535824105143547,0.032792845740914345,1.374620002362429E-4,0.011724418972223864,0.0018580398988685865,0.5573592568517808,0.39501467,0.6073182821273804,0.5934216529130936,0.8410171270370483,0.3950146734714508,0.44600245356559753,0.023810061696722635,0.15430509290597844,0.3729830621307404,0.3633114000959662
15:17:20.278,0.05730538,-0.08516192436218262,-0.09235281993945439,-0.05730538070201874,-0.14150391519069672,0.08419853448867798,8.135970972397433E-4,0.028523623494215163,0.009252240770537946,-0.5258339686515927,0.020167982,0.037989065051078796,0.03929551483856307,0.06032866984605789,0.020167982205748558,0.040160687640309334,1.7172866491881343E-4,0.0131045284126829,0.001696785188577787,0.337734761926203,0.35990772,0.5459272861480713,0.5674756599797143,0.8410171270370483,0.35990771651268005,0.4811094105243683,0.026892554928323015,0.1639894963963333,0.34593311793903275,0.4073464201615122
15:17:20.318,0.053991836,-0.07862327247858047,-0.08851672150194645,-0.053991835564374924,-0.14150391519069672,0.08751207962632179,8.703539319911698E-4,0.02950176150658075,0.008618528524245201,-0.5960243278163071,0.021447085,0.037989065051078796,0.03751067183911801,0.06032866984605789,0.020167982205748558,0.040160687640309334,1.8450434747673702E-4,0.013583237739093614,0.0015731044145510637,0.4428814324868488,0.3283115,0.5459272861480713,0.5435592442750931,0.8410171270370483,0.3283115029335022,0.5127056241035461,0.029624442671182978,0.17211752575255948,0.322118650440975,0.4566451224870979
15:17:20.363,0.045955937,-0.07862327247858047,-0.08464755930683829,-0.04595593735575676,-0.14150391519069672,0.09554797783493996,9.479931158046486E-4,0.030789496842342983,0.008027021220063478,-0.6020170832061094,0.020401008,0.03375070542097092,0.03595524789257483,0.06032866984605789,0.020167982205748558,0.040160687640309334,1.9266669291734267E-4,0.013880442821370746,0.0014679313900322728,0.5490967498628997,0.2921845,0.4979263246059418,0.5207069949670271,0.8410171270370483,0.2921845018863678,0.5488326251506805,0.03240647668688268,0.18001798989790627,0.30059620795930314,0.4866527350556661
15:17:20.405,0.045535147,-0.06966231018304825,-0.08138819163044295,-0.045535147190093994,-0.14150391519069672,0.09596876800060272,9.89293655257942E-4,0.031453038887489744,0.0075308902541934815,-0.6687839905920663,0.01594391,0.03375070542097092,0.03428763647874196,0.06032866984605789,0.01594391092658043,0.04438475891947746,2.0852267294631393E-4,0.014440314156773527,0.0013667877988324778,0.5627070100210664,0.25373757,0.4979263246059418,0.49845954279104865,0.8410171270370483,0.25373756885528564,0.5872795581817627,0.03539982289158091,0.18814840656136558,0.28091175345007713,0.4966454319548586
