Time,Mean-X,Variance-X,Skewness-X,Kurtosis-X,RMS-X,Mean-Y,Variance-Y,Skewness-Y,Kurtosis-Y,RMS-Y,Mean-Z,Variance-Z,Skewness-Z,Kurtosis-Z,RMS-Z
12:02:11.161,12.0,0.0,NaN,NaN,144.0,55.0,0.0,NaN,NaN,3025.0,30.0,0.0,NaN,NaN,900.0
12:02:11.173,12.0,0.0,NaN,NaN,144.0,55.0,0.0,NaN,NaN,3025.0,30.0,0.0,NaN,NaN,900.0
12:02:11.189,12.333333333333334,0.3333333333333333,1.7320508075688683,NaN,152.33333333333334,54.666666666666664,0.33333333333333337,-1.7320508075688403,NaN,2988.6666666666665,30.0,0.0,NaN,NaN,900.0
12:02:11.191,12.5,0.3333333333333333,0.0,-5.999999999999987,156.5,54.5,0.3333333333333333,0.0,-5.9999999999999645,2970.5,30.0,0.0,NaN,NaN,900.0
12:02:11.193,12.6,0.30000000000000004,-0.6085806194501813,-3.333333333333334,159.0,54.6,0.3,-0.6085806194501975,-3.333333333333295,2981.4,30.0,0.0,NaN,NaN,900.0
12:02:11.195,12.666666666666666,0.2666666666666667,-0.9682458365518488,-1.875000000000008,160.66666666666666,54.5,0.3,0.0,-3.3333333333333277,2970.5,30.0,0.0,NaN,NaN,900.0
12:02:11.298,12.714285714285714,0.23809523809523817,-1.2296340919151443,-0.8400000000000123,161.85714285714286,54.42857142857143,0.28571428571428575,0.3741657386773783,-2.800000000000008,2962.714285714286,29.857142857142858,0.14285714285714285,-2.6457513110645965,7.00000000000003,891.5714285714286
12:02:11.300,12.875,0.4107142857142857,0.06784256500917339,0.7410207939508444,166.125,54.375,0.26785714285714285,0.6440611887195306,-2.24,2956.875,29.75,0.21428571428571427,-1.4401645996461911,-4.440892098500626E-15,885.25
12:02:11.303,12.88888888888889,0.36111111111111105,-0.018286819655779486,1.1259509721048113,166.44444444444446,54.44444444444444,0.2777777777777778,0.271052370871587,-2.5714285714285663,2964.4444444444443,29.77777777777778,0.19444444444444445,-1.6198477414681236,0.7346938775510345,886.8888888888889
12:02:11.308,12.9,0.32222222222222224,-0.09112037889021524,1.4982164090368562,166.7,54.5,0.2777777777777778,0.0,-2.571428571428573,2970.5,29.8,0.17777777777777778,-1.7787811838447196,1.406250000000016,888.2
