Time,Amplitude-X,Median-X,Mean-X,Max-X,Min-X,Peak-to-Peak-X,Variance-X,Std Dev-X,RMS-X,Skewness-X,Amplitude-Y,Median-Y,Mean-Y,Max-Y,Min-Y,Peak-to-Peak-Y,Variance-Y,Std Dev-Y,RMS-Y,Skewness-Y,Amplitude-Z,Median-Z,Mean-Z,Max-Z,Min-Z,Peak-to-Peak-Z,Variance-Z,Std Dev-Z,RMS-Z,Skewness-Z
12:18:58.481,0.28125,0.28125,0.28125,0.28125,0.28125,0.0,0.0,0.0,0.0791015625,NaN,0.890625,0.890625,0.890625,0.890625,0.890625,0.0,0.0,0.0,0.793212890625,NaN,0.34375,0.34375,0.34375,0.34375,0.34375,0.0,0.0,0.0,0.1181640625,NaN
12:18:58.494,0.28125,0.28125,0.28125,0.28125,0.28125,0.0,0.0,0.0,0.0791015625,NaN,0.890625,0.890625,0.890625,0.890625,0.890625,0.0,0.0,0.0,0.793212890625,NaN,0.34375,0.34375,0.34375,0.34375,0.34375,0.0,0.0,0.0,0.1181640625,NaN
12:18:58.509,0.296875,0.28125,0.2864583333333333,0.296875,0.28125,0.015625,8.138020833333334E-5,0.009021097956087904,0.08211263020833333,1.7320508075688954,0.890625,0.890625,0.890625,0.890625,0.890625,0.0,0.0,0.0,0.793212890625,NaN,0.328125,0.34375,0.3385416666666667,0.34375,0.328125,0.015625,8.138020833333334E-5,0.009021097956087904,0.11466471354166667,-1.7320508075688954
12:18:58.511,0.3125,0.296875,0.29296875,0.3125,0.28125,0.03125,2.2379557291666666E-4,0.014959798558692783,0.08599853515625,0.8545630383279712,0.890625,0.890625,0.890625,0.890625,0.890625,0.0,0.0,0.0,0.793212890625,NaN,0.328125,0.34375,0.3359375,0.34375,0.328125,0.015625,8.138020833333333E-5,0.009021097956087902,0.1129150390625,0.0
12:18:58.513,0.3125,0.296875,0.296875,0.3125,0.28125,0.03125,2.44140625E-4,0.015625,0.088330078125,0.0,0.921875,0.890625,0.896875,0.921875,0.890625,0.03125,1.953125E-4,0.013975424859373685,0.804541015625,2.236067977499798,0.296875,0.328125,0.328125,0.34375,0.296875,0.046875,3.662109375E-4,0.019136638615493577,0.107958984375,-1.3608276348795436
12:18:58.515,0.34375,0.3125,0.3046875,0.34375,0.28125,0.0625,5.615234375E-4,0.023696485762661094,0.09330240885416667,0.7740553383341847,0.890625,0.890625,0.8958333333333334,0.921875,0.890625,0.03125,1.6276041666666666E-4,0.01275775907699572,0.8026529947916666,2.449489742783164,0.28125,0.328125,0.3203125,0.34375,0.28125,0.0625,6.591796875E-4,0.025674494883054663,0.1031494140625,-0.8114408259335792
12:18:58.597,0.453125,0.3125,0.32589285714285715,0.453125,0.28125,0.171875,0.0036156063988095235,0.06012991267921086,0.10930524553571429,1.9942752203058611,0.859375,0.890625,0.890625,0.921875,0.859375,0.0625,3.255208333333333E-4,0.018042195912175804,0.7934919084821429,0.0,0.28125,0.328125,0.31473214285714285,0.34375,0.28125,0.0625,7.67299107142857E-4,0.027700164388372445,0.09971400669642858,-0.2974219303584573
12:18:58.600,0.578125,0.3125,0.357421875,0.578125,0.28125,0.296875,0.011051722935267858,0.10512717505606178,0.137420654296875,1.6947281438268575,0.890625,0.890625,0.890625,0.921875,0.859375,0.0625,2.7901785714285713E-4,0.016703827619526525,0.79345703125,0.0,0.46875,0.328125,0.333984375,0.46875,0.28125,0.1875,0.0036228724888392855,0.06019030228233852,0.114715576171875,1.8383954861202976
12:18:58.604,0.96875,0.3125,0.4253472222222222,0.96875,0.28125,0.6875,0.05119493272569445,0.2262629725025605,0.22642686631944445,2.1161928303381363,0.953125,0.890625,0.8975694444444444,0.953125,0.859375,0.09375,6.781684027777778E-4,0.026041666666666668,0.8062337239583334,1.1657142857142895,0.046875,0.328125,0.3020833333333333,0.46875,0.046875,0.421875,0.0123291015625,0.11103648752774918,0.10221354166666667,-1.3888836399230478
12:18:58.607,1.328125,0.34375,0.515625,1.328125,0.28125,1.046875,0.1270073784722222,0.3563809457199167,0.38017578125,1.7532029017940476,0.9375,0.890625,0.9015625,0.953125,0.859375,0.09375,7.622612847222222E-4,0.027609079751455358,0.8135009765625,0.7190018220958727,0.4375,0.328125,0.315625,0.46875,0.046875,0.421875,0.012792968750000001,0.11310600669283662,0.1111328125,-1.3485809130845285
