Time,X,Y,Z
12:12:35.201,0.17822273,0.04211568,0.12356251
12:12:35.241,0.16457528,0.023402153,0.092309766
12:12:35.281,0.15383062,0.021061935,0.06945578
12:12:35.352,0.12790067,0.008408864,0.09261274
12:12:35.400,0.112034425,0.024926376,0.08598818
12:12:35.408,0.10896086,0.020456202,0.08442059
12:12:35.463,0.07587238,0.041042406,0.048512705
12:12:35.514,0.08344632,0.05825164,0.058822613
12:12:35.547,0.09333899,0.04891085,0.05052335
12:12:35.571,0.07675412,0.024244372,0.059753228
12:12:35.610,0.06270664,0.01500841,0.046087492
12:12:35.652,0.067202546,0.0060368585,0.038842
12:12:35.692,0.069710806,-0.006432061,0.027047653
12:12:35.742,0.04428272,0.008713097,0.027419042
12:12:35.771,0.044248976,0.052006826,0.018305035
12:12:35.810,0.04487778,0.014945788,0.031855434
12:12:35.850,0.03401793,0.04465238,0.012629804
12:12:35.890,0.024024367,0.0382096,-0.008847986
12:12:35.930,0.041617014,0.019227508,-0.015433893
12:12:35.970,0.018998314,0.04938484,0.020606596
12:12:36.010,0.03291879,0.042029366,0.004922874
12:12:36.052,0.011169921,0.033651624,0.04266301
12:12:36.101,0.031146644,0.020838216,0.09882152
12:12:36.140,0.03418432,0.10049268,0.006761682
12:12:36.185,0.027030537,-0.063365184,-0.005120578
12:12:36.220,-0.041810196,-0.066257186,-0.08612705
12:12:36.262,0.017961653,-0.022717407,-0.02258272
12:12:36.302,0.0313266,0.07074086,0.0240603
12:12:36.341,0.04269593,0.02894998,0.056151364
12:12:36.391,0.0474351,0.069341116,0.019554764
12:12:36.432,0.010611476,0.024833763,-0.0015169671
12:12:36.471,0.055033747,0.003014448,-0.045090847
12:12:36.511,0.03283117,-0.026290901,-0.05332588
12:12:36.551,0.028229699,0.015449519,0.007158064
12:12:36.591,-0.06028663,0.052796166,0.073898345
12:12:36.631,0.0048484793,0.073444284,0.04189913
12:12:36.671,0.029192742,-0.028382562,-0.024253678
12:12:36.711,-0.0073447307,0.093108036,-0.08730681
12:12:36.751,0.03228133,0.040730827,-0.035949223
12:12:36.791,4.887184E-4,0.0026001274,0.008075401
12:12:36.841,0.007471104,0.033761013,0.02111068
12:12:36.881,-0.0025045176,-0.03355552,0.0012017386
12:12:36.921,0.0155438315,0.037915267,-0.050554175
12:12:36.961,0.0021241817,0.013469446,-0.018032936
12:12:37.001,0.025422547,0.003992619,-0.003485504
12:12:37.041,0.011674248,0.013261325,0.004992941
12:12:37.081,0.022591762,-0.009378284,0.016798327
12:12:37.121,0.011543547,0.028034154,-0.029705724
12:12:37.161,0.0031381838,0.006553981,-0.035743933
12:12:37.201,0.023918124,0.0026026845,-0.035245683
12:12:37.241,0.004387671,0.030027961,0.018156828
12:12:37.281,0.021087535,0.034056418,-0.008707657
12:12:37.331,0.015023702,0.024058979,-0.008935509
12:12:37.371,0.010225452,0.0073708533,-0.010898406
12:12:37.411,0.009202892,0.047283184,-0.009369137
12:12:37.451,0.0019105286,0.039478693,-0.018759424
12:12:37.491,0.0072126198,0.015975159,-0.003040693
12:12:37.531,0.011984517,0.017893268,5.592716E-4
12:12:37.571,0.0055126324,0.003579527,-0.024545517
12:12:37.611,0.0016654644,0.03332411,-0.0014366405
12:12:37.651,0.010727444,0.011754396,-0.0061269463
12:12:37.701,0.0052601774,0.003987161,-0.0015591726
12:12:37.741,-0.011745385,0.03193317,-0.030187441
12:12:37.781,-0.008593294,0.021708604,0.013920183
12:12:37.821,0.006768003,0.031183252,0.012308449
12:12:37.871,-0.007312104,0.024549304,0.038982913
12:12:37.911,-0.026356319,0.002318981,0.004322904
12:12:37.951,0.0028662304,-0.053064287,-0.05763279
12:12:37.991,0.0118081095,-0.0016152784,2.0567892E-4
12:12:38.031,-0.02013441,0.029307969,0.071376465
12:12:38.071,0.010663212,0.016928928,0.019414583
12:12:38.111,-0.032370895,-0.0010237297,-0.01812255
12:12:38.151,-0.0010087992,-0.053655732,0.01115548
