Time,X,Y,Z
13:49:09.818,0.15682644,-0.1034157,0.034291342
13:49:09.855,0.15520628,-0.088679604,0.0064725406
13:49:09.904,0.13990533,-0.06465052,0.020766715
13:49:09.946,0.11800466,-0.0700507,0.010560154
13:49:09.992,0.10466616,-0.0628259,0.01104221
13:49:10.035,0.09881374,-0.05588413,0.013453589
13:49:10.064,0.08519707,-0.057986137,0.0070545436
13:49:10.104,0.09052007,-0.064272486,0.010963318
13:49:10.145,0.07026206,-0.046858907,0.0012976736
13:49:10.184,0.052029762,-0.039756034,0.006221617
13:49:10.227,0.061328735,-0.05050211,0.016585791
13:49:10.264,0.053877518,0.0013498712,-0.0026509485
13:49:10.304,0.048929214,-0.037457,0.016730376
13:49:10.344,0.04381661,-0.0069046486,-0.006036433
13:49:10.384,0.01658336,-0.018738601,-8.185097E-4
13:49:10.428,0.024593024,-0.0372993,0.018819014
13:49:10.465,0.030483317,0.001586876,0.0022154246
13:49:10.506,0.03995933,0.002526824,0.0046305717
13:49:10.546,0.061012294,-0.0126672685,0.005925376
13:49:10.586,0.029862147,0.0039803246,-0.0071916142
13:49:10.626,0.04972752,-0.022784896,-0.019656025
13:49:10.665,0.026737189,0.0076185926,-0.032851566
13:49:10.706,0.023843681,0.011690719,-0.031543948
13:49:10.746,0.026513033,-0.030127754,-0.010811417
13:49:10.785,0.021444676,0.030013926,-0.031043757
13:49:10.826,0.035120524,-0.019789217,-0.019809505
13:49:10.866,0.020841936,0.014050058,-0.02617816
13:49:10.906,0.032160986,0.00934914,-0.00883865
13:49:10.945,0.00807088,-0.0139978845,-0.008174521
13:49:10.985,0.026599681,-0.016992629,-0.020101225
13:49:11.025,-0.005064272,0.0027242124,-0.011499324
13:49:11.066,0.00928492,0.008164675,-0.012766388
13:49:11.105,0.035822265,-0.032202583,3.7549774E-4
13:49:11.146,0.030921662,0.015182714,0.0025351993
13:49:11.186,0.03530024,0.015861722,0.0022816744
13:49:11.226,-0.005143821,-0.0138494605,0.017654108
13:49:11.266,-0.010342392,0.006431976,-0.009379882
13:49:11.306,-0.012384302,-0.003659468,-9.226377E-5
13:49:11.346,6.0196337E-5,0.024172293,-0.0046972833
13:49:11.386,0.013237748,0.01801971,0.013350556
13:49:11.426,0.005541953,0.032916967,0.0019080974
13:49:11.466,-0.015446827,-0.005530988,0.053353015
13:49:11.506,-0.029942183,0.055007465,0.008686652
13:49:11.546,0.004253226,0.022260621,0.013750608
13:49:11.586,0.0020701122,0.030801158,0.017429246
13:49:11.626,-0.03285378,0.022227885,0.02249787
13:49:11.665,-0.0016631304,9.980046E-6,-0.030728502
13:49:11.706,-0.028303461,-0.081729315,0.040020134
13:49:11.746,-0.03470163,-0.013790747,0.0067945034
13:49:11.786,0.019085934,0.027358845,-0.017395696
13:49:11.826,0.008168517,-0.039097752,-0.0013739157
13:49:11.866,-9.97956E-4,0.022380382,-0.021890825
13:49:11.906,-0.005951949,0.015088639,-0.028490784
13:49:11.945,-0.0035989434,-0.0059758965,-0.0014717955
13:49:11.985,-1.6288992E-4,0.047136337,-0.0063783317
13:49:12.025,-0.0030030094,-0.012289206,0.011837624
13:49:12.064,0.02520262,-0.00754466,9.85873E-4
13:49:12.106,0.0020280038,-0.021731595,0.025276966
13:49:12.146,-0.008282199,0.027243314,-0.0020798612
13:49:12.186,0.013639867,0.021223087,0.012630096
13:49:12.226,-0.012992684,0.001522644,0.014662986
13:49:12.266,-0.010155384,0.02026686,-0.014269133
13:49:12.306,0.012173664,-0.022848692,0.006493716
13:49:12.346,0.0096379295,-0.005842144,-0.011733788
13:49:12.386,0.011091199,1.551101E-5,0.00262316
13:49:12.426,-0.016824633,-0.02042061,0.016203608
13:49:12.466,0.00463327,-0.023432251,-0.0012370396
13:49:12.506,0.0037305197,0.00791487,0.006577106
13:49:12.545,-0.0025752168,0.016132168,0.012730917
13:49:12.584,0.011525119,0.011882236,-0.014030463
13:49:12.628,-0.014896016,-0.021166341,0.005170442
13:49:12.664,-0.0013214992,0.017205175,-0.0074315732
13:49:12.704,0.0016671176,0.013946574,-0.022289006
13:49:12.745,0.0015004349,-0.035568193,0.017732901
13:49:12.786,0.0068436135,0.023579447,-0.0013988111
13:49:12.827,0.0052803564,0.010235176,0.0051131635
13:49:12.864,-0.0033776076,-0.0055100312,0.0052610287
13:49:12.907,0.0028928278,0.014376908,0.008250545
13:49:12.944,0.0015049084,0.016674567,0.0047887694
13:49:12.986,0.0048700683,0.014128209,0.0010139776
13:49:13.024,-0.012316131,-0.025956485,0.024643058
13:49:13.065,0.011547291,-0.0020473562,-0.01891011
13:49:13.106,-0.004109494,0.021008946,-0.0069116866
13:49:13.145,-0.008971977,-0.03426578,-7.2736427E-4
13:49:13.186,-0.00477885,0.0014606,-8.743542E-4
13:49:13.226,0.0020711818,-0.0026405307,0.013495333
13:49:13.266,-0.013956311,-0.0072104684,0.009948514
