Time,X,Y,Z
12:03:05.022,0.015625,0.78125,0.59375
12:03:05.031,0.015625,0.796875,0.59375
12:03:05.040,0.015625,0.796875,0.59375
12:03:05.047,0.015625,0.796875,0.578125
12:03:05.051,0.015625,0.796875,0.59375
12:03:05.057,0.015625,0.796875,0.59375
12:03:05.147,0.015625,0.78125,0.59375
12:03:05.150,0.03125,0.78125,0.59375
12:03:05.153,0.015625,0.796875,0.59375
12:03:05.157,0.015625,0.78125,0.59375
12:03:05.161,0.015625,0.796875,0.578125
12:03:05.165,0.015625,0.796875,0.578125
12:03:05.298,0.03125,0.796875,0.59375
12:03:05.303,0.015625,0.796875,0.59375
12:03:05.338,0.015625,0.796875,0.59375
12:03:05.343,0.03125,0.796875,0.59375
12:03:05.347,0.03125,0.796875,0.59375
12:03:05.351,0.015625,0.796875,0.578125
12:03:05.498,0.015625,0.796875,0.578125
12:03:05.523,0.03125,0.796875,0.578125
12:03:05.549,0.015625,0.796875,0.59375
12:03:05.564,0.015625,0.78125,0.59375
12:03:05.576,0.015625,0.796875,0.578125
12:03:05.590,0.03125,0.796875,0.59375
12:03:05.698,0.015625,0.796875,0.59375
12:03:05.724,0.015625,0.796875,0.59375
12:03:05.744,0.015625,0.796875,0.59375
12:03:05.762,0.015625,0.796875,0.578125
12:03:05.785,0.015625,0.796875,0.578125
12:03:05.802,0.015625,0.796875,0.59375
12:03:05.897,0.015625,0.796875,0.578125
12:03:05.910,0.015625,0.78125,0.578125
12:03:05.923,0.03125,0.8125,0.59375
12:03:05.938,0.015625,0.796875,0.59375
12:03:05.945,0.015625,0.796875,0.59375
12:03:05.952,0.015625,0.796875,0.578125
12:03:06.047,0.015625,0.796875,0.59375
12:03:06.053,0.015625,0.78125,0.59375
12:03:06.059,0.015625,0.796875,0.59375
12:03:06.065,0.015625,0.796875,0.59375
12:03:06.072,0.03125,0.78125,0.59375
12:03:06.078,0.03125,0.78125,0.578125
12:03:06.247,0.03125,0.78125,0.578125
12:03:06.257,0.03125,0.796875,0.59375
12:03:06.279,0.015625,0.78125,0.59375
12:03:06.299,0.015625,0.796875,0.59375
12:03:06.309,0.03125,0.796875,0.59375
12:03:06.315,0.015625,0.796875,0.609375
12:03:06.448,0.015625,0.796875,0.59375
12:03:06.468,0.03125,0.796875,0.59375
12:03:06.484,0.03125,0.796875,0.578125
12:03:06.510,0.015625,0.796875,0.578125
12:03:06.529,0.015625,0.78125,0.578125
12:03:06.547,0.03125,0.796875,0.59375
12:03:06.647,0.03125,0.796875,0.59375
12:03:06.664,0.015625,0.796875,0.59375
12:03:06.686,0.03125,0.796875,0.59375
12:03:06.694,0.015625,0.78125,0.59375
12:03:06.700,0.0,0.796875,0.578125
12:03:06.706,0.015625,0.796875,0.578125
12:03:06.797,0.015625,0.78125,0.578125
12:03:06.803,0.015625,0.796875,0.59375
12:03:06.810,0.0,0.78125,0.578125
12:03:06.816,0.03125,0.796875,0.578125
12:03:06.822,0.03125,0.796875,0.59375
12:03:06.829,0.015625,0.796875,0.59375
12:03:07.023,0.015625,0.796875,0.59375
12:03:07.055,0.03125,0.796875,0.59375
12:03:07.070,0.015625,0.796875,0.578125
12:03:07.091,0.015625,0.796875,0.578125
12:03:07.102,0.03125,0.796875,0.578125
12:03:07.108,0.015625,0.796875,0.578125
12:03:07.198,0.015625,0.796875,0.59375
12:03:07.206,0.015625,0.796875,0.59375
12:03:07.213,0.03125,0.796875,0.59375
12:03:07.221,0.015625,0.796875,0.59375
12:03:07.227,0.015625,0.796875,0.578125
12:03:07.237,0.015625,0.796875,0.578125
12:03:07.397,0.0,0.796875,0.578125
12:03:07.410,0.0,0.796875,0.578125
12:03:07.423,0.015625,0.796875,0.578125
12:03:07.436,0.03125,0.796875,0.59375
12:03:07.449,0.0,0.796875,0.578125
12:03:07.462,0.0,0.796875,0.578125
12:03:07.549,0.03125,0.796875,0.578125
12:03:07.590,0.015625,0.796875,0.578125
12:03:07.596,0.0,0.796875,0.578125
12:03:07.602,0.03125,0.796875,0.59375
12:03:07.609,0.03125,0.796875,0.578125
12:03:07.615,0.0,0.796875,0.578125
12:03:07.747,0.015625,0.8125,0.578125
12:03:07.753,0.015625,0.8125,0.59375
12:03:07.760,-0.015625,0.796875,0.59375
12:03:07.766,0.015625,0.796875,0.59375
12:03:07.772,0.03125,0.796875,0.578125
12:03:07.779,0.03125,0.796875,0.578125
12:03:07.953,0.03125,0.78125,0.578125
12:03:08.013,0.046875,0.78125,0.5625
12:03:08.019,0.0625,0.78125,0.5625
12:03:08.032,0.0625,0.78125,0.5625
12:03:08.038,0.0625,0.796875,0.5625
12:03:08.048,0.046875,0.8125,0.5625
12:03:08.147,0.0625,0.828125,0.59375
12:03:08.153,0.046875,0.84375,0.71875
12:03:08.160,0.0,0.859375,0.75
12:03:08.170,0.140625,0.953125,0.734375
12:03:08.184,0.421875,1.078125,1.0625
12:03:08.190,0.515625,1.21875,0.984375
12:03:08.298,1.0625,1.375,1.046875
12:03:08.335,1.171875,1.3125,0.96875
12:03:08.367,1.84375,1.046875,0.953125
12:03:08.373,1.25,0.96875,0.8125
12:03:08.380,1.9375,0.453125,0.53125
12:03:08.390,1.71875,0.4375,0.5
12:03:08.497,1.203125,0.03125,0.21875
12:03:08.503,1.125,0.0,0.078125
12:03:08.510,0.609375,-0.171875,-0.203125
12:03:08.520,0.34375,-0.1875,-0.296875
12:03:08.525,0.296875,-0.265625,-0.1875
12:03:08.536,0.359375,-0.265625,-0.09375
12:03:08.699,0.59375,-0.109375,0.21875
12:03:08.790,0.359375,0.09375,0.234375
12:03:08.796,-0.203125,-0.109375,-0.109375
12:03:08.802,-0.234375,-0.265625,-0.125
12:03:08.811,-0.3125,-0.25,-0.03125
12:03:08.823,-0.40625,-0.515625,-0.015625
12:03:08.897,-0.484375,-0.46875,0.15625
12:03:08.903,-0.625,-0.625,0.0625
12:03:08.910,-0.75,-0.671875,-0.03125
12:03:08.916,-1.1875,-0.8125,-0.453125
12:03:08.926,-1.140625,-0.828125,-0.484375
12:03:08.932,-1.46875,-0.84375,0.875
12:03:09.048,-2.0,-0.609375,1.3125
12:03:09.054,1.984375,0.78125,-1.4375
12:03:09.070,1.984375,-1.09375,0.796875
12:03:09.089,-0.765625,-1.140625,0.84375
12:03:09.102,0.0,-0.734375,0.875
12:03:09.113,0.515625,-0.890625,0.375
12:03:09.251,0.140625,-0.90625,0.1875
12:03:09.267,0.0625,-0.84375,0.421875
12:03:09.295,0.0625,-0.90625,0.625
12:03:09.304,0.078125,-0.890625,0.421875
12:03:09.344,0.25,-0.859375,0.40625
12:03:09.357,0.25,-0.84375,0.546875
12:03:09.447,0.203125,-0.828125,0.53125
12:03:09.459,0.25,-0.8125,0.484375
12:03:09.470,0.171875,-0.84375,0.578125
12:03:09.482,0.171875,-0.8125,0.515625
12:03:09.489,0.203125,-0.8125,0.46875
12:03:09.495,0.203125,-0.828125,0.53125
12:03:09.649,0.15625,-0.796875,0.4375
12:03:09.675,0.203125,-0.796875,0.421875
12:03:09.696,0.078125,-0.84375,0.625
12:03:09.710,0.078125,-0.8125,0.578125
12:03:09.725,0.234375,-0.8125,0.484375
12:03:09.739,0.25,-0.796875,0.5
12:03:09.798,0.1875,-0.796875,0.484375
12:03:09.806,0.21875,-0.828125,0.46875
12:03:09.811,0.171875,-0.828125,0.5625
12:03:09.820,0.171875,-0.84375,0.53125
12:03:09.832,0.234375,-0.859375,0.40625
12:03:09.846,0.234375,-0.828125,0.421875
12:03:09.998,0.15625,-0.875,0.484375
12:03:10.011,0.109375,-0.859375,0.484375
12:03:10.028,0.15625,-0.84375,0.46875
12:03:10.045,0.09375,-0.875,0.515625
12:03:10.061,0.09375,-0.875,0.46875
12:03:10.076,0.125,-0.875,0.46875
12:03:10.198,0.109375,-0.875,0.453125
12:03:10.235,0.109375,-0.859375,0.421875
12:03:10.245,0.109375,-0.84375,0.4375
12:03:10.251,0.109375,-0.859375,0.484375
12:03:10.258,0.125,-0.84375,0.46875
12:03:10.264,0.171875,-0.84375,0.46875
