Time,X,Y,Z,AccAvg
11:09:08.204,-53,38,0
11:09:08.205,-52,37,2
11:09:08.205,-53,39,3
11:09:08.206,-52,37,5
11:09:08.403,-51,36,6
11:09:08.403,-52,40,5
11:09:08.403,-53,43,5
11:09:08.403,-49,38,6
11:09:08.403,-50,37,5
11:09:08.404,-50,39,6
11:09:08.602,-50,41,6
11:09:08.604,-50,43,6
11:09:08.605,-49,42,6
11:09:08.606,-49,41,6
11:09:08.640,-49,42,6
11:09:08.642,-49,43,5
11:09:08.749,-48,40,5
11:09:08.750,-48,40,5
11:09:08.750,-50,43,6
11:09:08.750,-49,43,6
11:09:08.750,-48,41,7
11:09:08.750,-48,40,7
11:09:08.970,-49,42,7
11:09:08.972,-49,43,8
11:09:08.973,-48,42,7
11:09:08.975,-48,42,6
11:09:08.976,-48,41,7
11:09:08.978,-49,42,8
11:09:09.151,-49,43,8
11:09:09.151,-49,43,8
11:09:09.151,-48,41,8
11:09:09.152,-48,40,7
11:09:09.152,-49,43,7
11:09:09.152,-48,43,7
11:09:09.351,-48,41,8
11:09:09.352,-48,40,8
11:09:09.353,-48,40,8
11:09:09.354,-50,43,9
11:09:09.355,-49,42,10
11:09:09.356,-49,39,10
11:09:09.501,-49,40,10
11:09:09.501,-49,40,10
11:09:09.501,-49,42,10
11:09:09.502,-49,41,9
11:09:09.502,-48,41,10
11:09:09.502,-48,41,9
11:09:09.705,-49,42,10
11:09:09.706,-50,43,10
11:09:09.708,-48,39,11
11:09:09.715,-48,38,10
11:09:09.715,-49,43,10
11:09:09.715,-50,43,10
