Time,X,Y,Z
11:58:31.668,0.015625,0.796875,0.578125
11:58:31.676,0.015625,0.796875,0.578125
11:58:31.701,0.015625,0.796875,0.578125
11:58:31.702,0.015625,0.8125,0.578125
11:58:31.705,0.0,0.796875,0.5625
11:58:31.707,0.0,0.796875,0.5625
11:58:31.799,0.015625,0.8125,0.578125
11:58:31.801,0.0,0.8125,0.578125
11:58:31.804,0.0,0.796875,0.578125
11:58:31.809,0.0,0.796875,0.578125
11:58:31.812,0.0,0.8125,0.578125
11:58:31.815,0.015625,0.8125,0.578125
11:58:31.955,0.015625,0.796875,0.578125
11:58:32.014,0.015625,0.796875,0.578125
11:58:32.019,0.015625,0.796875,0.578125
11:58:32.023,0.0,0.8125,0.578125
11:58:32.032,0.0,0.8125,0.578125
11:58:32.037,0.0,0.796875,0.5625
11:58:32.150,0.0,0.796875,0.578125
11:58:32.156,0.0,0.796875,0.578125
11:58:32.164,0.0,0.8125,0.578125
11:58:32.169,0.0,0.796875,0.578125
11:58:32.180,0.0,0.796875,0.578125
11:58:32.187,0.015625,0.796875,0.578125
11:58:32.350,0.0,0.796875,0.5625
11:58:32.364,0.015625,0.796875,0.578125
11:58:32.371,0.015625,0.796875,0.578125
11:58:32.377,0.0,0.8125,0.5625
11:58:32.389,0.0,0.8125,0.5625
11:58:32.398,0.0,0.8125,0.578125
11:58:32.549,0.0,0.796875,0.578125
11:58:32.557,-0.015625,0.796875,0.578125
11:58:32.572,0.0,0.8125,0.578125
11:58:32.590,0.0,0.796875,0.578125
11:58:32.604,0.0,0.8125,0.5625
11:58:32.611,0.0,0.8125,0.5625
11:58:32.699,0.0,0.8125,0.5625
11:58:32.706,0.0,0.8125,0.5625
11:58:32.712,0.0,0.8125,0.578125
11:58:32.721,0.0,0.8125,0.578125
11:58:32.727,0.0,0.8125,0.578125
11:58:32.737,0.0,0.796875,0.578125
11:58:32.900,0.0,0.796875,0.578125
11:58:32.919,0.0,0.8125,0.5625
11:58:32.965,0.0,0.8125,0.578125
11:58:32.974,0.0,0.796875,0.5625
11:58:32.980,0.0,0.8125,0.578125
11:58:32.990,0.0,0.8125,0.578125
11:58:33.099,0.0,0.796875,0.578125
11:58:33.106,0.0,0.8125,0.5625
11:58:33.112,0.0,0.8125,0.5625
11:58:33.119,-0.015625,0.8125,0.5625
11:58:33.131,-0.015625,0.8125,0.578125
11:58:33.144,0.0,0.8125,0.578125
11:58:33.299,0.0,0.8125,0.578125
11:58:33.306,0.0,0.8125,0.578125
11:58:33.318,0.0,0.8125,0.5625
11:58:33.331,0.0,0.8125,0.5625
11:58:33.337,0.0,0.8125,0.5625
11:58:33.348,0.0,0.8125,0.578125
11:58:33.449,0.0,0.8125,0.578125
11:58:33.470,0.0,0.796875,0.59375
11:58:33.491,0.0,0.796875,0.578125
11:58:33.503,0.0,0.8125,0.5625
11:58:33.516,-0.015625,0.796875,0.5625
11:58:33.529,-0.015625,0.796875,0.5625
11:58:33.650,0.0,0.8125,0.5625
11:58:33.660,0.0,0.8125,0.578125
11:58:33.675,0.0,0.796875,0.578125
11:58:33.691,0.0,0.8125,0.578125
11:58:33.703,0.0,0.8125,0.578125
11:58:33.716,0.015625,0.796875,0.5625
11:58:33.850,0.0,0.796875,0.5625
11:58:33.862,0.0,0.8125,0.5625
11:58:33.877,0.0,0.8125,0.578125
11:58:33.895,0.0,0.8125,0.578125
11:58:33.922,0.0,0.796875,0.578125
