Time,X,Y,Z
14:05:11.181,0.28125,0.703125,0.625
14:05:11.181,0.28125,0.703125,0.625
14:05:11.181,0.28125,0.703125,0.625
14:05:11.182,0.28125,0.703125,0.625
14:05:11.182,0.296875,0.703125,0.625
14:05:11.182,0.296875,0.703125,0.625
14:05:11.254,0.28125,0.703125,0.625
14:05:11.254,0.28125,0.703125,0.625
14:05:11.254,0.28125,0.703125,0.625
14:05:11.254,0.296875,0.703125,0.625
14:05:11.254,0.28125,0.703125,0.625
14:05:11.255,0.296875,0.703125,0.625
14:05:11.454,0.296875,0.71875,0.625
14:05:11.455,0.296875,0.703125,0.625
14:05:11.456,0.296875,0.703125,0.625
14:05:11.457,0.296875,0.703125,0.625
14:05:11.457,0.296875,0.703125,0.625
14:05:11.458,0.28125,0.703125,0.625
14:05:11.661,0.296875,0.703125,0.625
14:05:11.661,0.28125,0.71875,0.640625
14:05:11.661,0.28125,0.703125,0.625
14:05:11.662,0.296875,0.703125,0.625
14:05:11.662,0.3125,0.703125,0.625
14:05:11.662,0.296875,0.703125,0.625
14:05:11.803,0.28125,0.703125,0.625
14:05:11.803,0.296875,0.703125,0.625
14:05:11.803,0.296875,0.703125,0.625
14:05:11.804,0.28125,0.703125,0.625
14:05:11.804,0.296875,0.71875,0.625
14:05:11.804,0.296875,0.703125,0.625
14:05:12.006,0.296875,0.703125,0.625
14:05:12.007,0.296875,0.703125,0.609375
14:05:12.012,0.296875,0.703125,0.625
14:05:12.013,0.296875,0.703125,0.625
14:05:12.015,0.296875,0.703125,0.640625
14:05:12.016,0.296875,0.703125,0.640625
14:05:12.203,0.28125,0.703125,0.625
14:05:12.203,0.296875,0.703125,0.625
14:05:12.204,0.296875,0.703125,0.625
14:05:12.204,0.28125,0.703125,0.625
14:05:12.204,0.296875,0.703125,0.625
14:05:12.204,0.296875,0.703125,0.625
14:05:12.405,0.28125,0.703125,0.625
14:05:12.407,0.28125,0.703125,0.625
14:05:12.408,0.296875,0.703125,0.625
14:05:12.410,0.296875,0.703125,0.625
14:05:12.423,0.296875,0.703125,0.625
14:05:12.425,0.28125,0.703125,0.625
14:05:12.553,0.296875,0.703125,0.625
14:05:12.553,0.296875,0.703125,0.625
14:05:12.554,0.296875,0.703125,0.625
14:05:12.554,0.28125,0.703125,0.625
14:05:12.554,0.296875,0.703125,0.625
14:05:12.554,0.296875,0.703125,0.625
14:05:12.765,0.28125,0.703125,0.625
14:05:12.767,0.296875,0.703125,0.625
14:05:12.768,0.296875,0.703125,0.625
14:05:12.770,0.296875,0.703125,0.625
14:05:12.771,0.296875,0.703125,0.625
14:05:12.772,0.296875,0.703125,0.625
14:05:12.952,0.296875,0.703125,0.625
14:05:12.953,0.296875,0.703125,0.625
14:05:12.953,0.296875,0.703125,0.625
14:05:12.953,0.296875,0.703125,0.625
14:05:12.953,0.28125,0.703125,0.625
14:05:12.954,0.296875,0.703125,0.625
14:05:13.157,0.296875,0.703125,0.625
14:05:13.157,0.296875,0.703125,0.625
14:05:13.158,0.296875,0.703125,0.625
14:05:13.158,0.296875,0.703125,0.625
14:05:13.158,0.296875,0.703125,0.625
14:05:13.158,0.296875,0.703125,0.625
14:05:13.304,0.296875,0.703125,0.625
14:05:13.304,0.296875,0.703125,0.625
14:05:13.305,0.296875,0.703125,0.625
14:05:13.305,0.296875,0.703125,0.625
14:05:13.305,0.296875,0.703125,0.625
14:05:13.305,0.296875,0.703125,0.625
14:05:13.505,0.296875,0.703125,0.625
14:05:13.505,0.296875,0.703125,0.625
14:05:13.506,0.296875,0.703125,0.625
14:05:13.506,0.296875,0.703125,0.625
14:05:13.506,0.296875,0.703125,0.625
14:05:13.507,0.296875,0.703125,0.625
14:05:13.755,0.296875,0.703125,0.625
14:05:13.757,0.296875,0.703125,0.625
14:05:13.758,0.296875,0.703125,0.625
14:05:13.760,0.296875,0.703125,0.625
14:05:13.761,0.296875,0.703125,0.625
14:05:13.773,0.296875,0.703125,0.625
14:05:13.903,0.296875,0.703125,0.625
14:05:13.903,0.296875,0.703125,0.625
14:05:13.904,0.296875,0.703125,0.625
14:05:13.904,0.296875,0.703125,0.625
14:05:13.904,0.296875,0.703125,0.625
14:05:13.904,0.296875,0.703125,0.625
14:05:14.055,0.296875,0.703125,0.625
14:05:14.056,0.3125,0.703125,0.640625
14:05:14.057,0.296875,0.703125,0.625
14:05:14.057,0.296875,0.703125,0.625
14:05:14.058,0.296875,0.703125,0.625
14:05:14.059,0.296875,0.703125,0.625
14:05:14.303,0.296875,0.703125,0.625
14:05:14.303,0.296875,0.703125,0.625
14:05:14.304,0.296875,0.703125,0.625
14:05:14.304,0.296875,0.703125,0.625
14:05:14.304,0.296875,0.703125,0.625
14:05:14.304,0.296875,0.703125,0.625
14:05:14.456,0.296875,0.703125,0.625
14:05:14.457,0.3125,0.703125,0.625
14:05:14.459,0.296875,0.703125,0.625
14:05:14.460,0.296875,0.703125,0.625
14:05:14.462,0.296875,0.703125,0.609375
