Time,X,Y,Z,AccAvg
22:27:38.547,13,10,61
22:27:38.579,13,10,61
22:27:38.610,13,10,61
22:27:38.641,13,10,61
22:27:38.673,13,10,61
22:27:38.705,13,10,61
22:27:38.863,14,10,61
22:27:38.894,14,10,61
22:27:38.927,13,10,61
22:27:38.958,13,10,61
22:27:38.989,14,10,61
22:27:39.020,13,10,62
22:27:39.251,10,10,61
22:27:39.283,13,12,63
22:27:39.320,9,13,62
22:27:39.352,6,14,63
22:27:39.386,3,16,64
22:27:39.418,3,14,61
22:27:39.631,3,13,63
22:27:39.664,1,9,60
22:27:39.697,1,9,60
22:27:39.730,3,13,64
22:27:39.762,0,11,61
22:27:39.794,2,3,61
22:27:40.011,4,7,63
22:27:40.042,0,3,61
22:27:40.073,4,4,64
22:27:40.105,15,4,66
22:27:40.137,15,4,62
22:27:40.168,6,8,62
22:27:40.393,8,10,64
22:27:40.425,2,11,64
22:27:40.461,-3,8,62
22:27:40.493,2,8,64
22:27:40.525,-1,6,63
22:27:40.557,-3,6,63
22:27:40.727,-4,6,63
22:27:40.758,-5,6,61
22:27:40.790,-6,5,63
22:27:40.821,-10,5,63
22:27:40.853,-10,5,63
22:27:40.884,-8,5,62
22:27:41.111,-4,7,63
22:27:41.144,-5,8,63
22:27:41.177,-5,6,61
22:27:41.210,-1,7,64
22:27:41.242,-1,9,64
22:27:41.275,-4,7,62
22:27:41.492,-2,7,63
22:27:41.523,0,8,63
22:27:41.555,0,7,63
22:27:41.587,-3,7,63
22:27:41.618,-3,7,63
22:27:41.649,-1,7,63
22:27:41.875,0,7,63
22:27:41.908,2,7,63
22:27:41.940,1,7,63
22:27:41.972,-1,7,63
22:27:42.003,0,7,63
22:27:42.036,-1,7,63
22:27:42.259,0,7,63
22:27:42.292,0,7,63
22:27:42.334,1,7,63
22:27:42.369,0,7,63
22:27:42.401,0,7,63
22:27:42.434,0,7,63
22:27:42.640,1,7,63
22:27:42.672,1,6,63
22:27:42.703,0,7,63
22:27:42.734,0,7,63
22:27:42.766,-2,7,62
22:27:42.798,-1,7,62
22:27:42.977,3,9,63
22:27:43.009,2,8,62
22:27:43.040,1,6,64
22:27:43.073,0,7,63
22:27:43.105,-1,7,63
22:27:43.137,-1,7,63
22:27:43.363,-1,7,62
22:27:43.397,1,7,63
22:27:43.429,-1,7,63
22:27:43.462,-2,7,63
22:27:43.494,0,7,63
22:27:43.528,-1,6,63
22:27:43.738,-2,7,63
22:27:43.769,-2,7,63
22:27:43.801,-1,7,63
22:27:43.833,-3,7,63
22:27:43.864,-2,6,63
22:27:43.895,-2,6,63
22:27:44.124,-2,6,63
22:27:44.157,-1,7,63
22:27:44.190,0,7,63
22:27:44.222,-2,7,63
22:27:44.277,-2,7,63
22:27:44.309,0,7,63
22:27:44.503,-1,7,63
22:27:44.535,-2,7,63
22:27:44.566,-2,7,63
22:27:44.598,-1,7,63
22:27:44.629,-1,7,63
22:27:44.660,-1,7,63
22:27:44.885,0,7,62
22:27:44.918,1,7,63
22:27:44.949,-1,7,62
22:27:44.980,-1,7,63
22:27:45.011,0,6,63
22:27:45.043,0,7,63
22:27:45.270,-1,7,63
22:27:45.301,0,7,62
22:27:45.333,1,7,62
22:27:45.366,2,7,63
22:27:45.398,-1,6,63
22:27:45.430,-1,7,63
22:27:45.604,0,6,63
22:27:45.637,-1,5,64
22:27:45.671,-3,5,62
22:27:45.705,-1,6,62
22:27:45.738,3,5,64
22:27:45.771,3,5,63
22:27:45.985,2,9,66
22:27:46.016,4,9,66
22:27:46.047,7,6,58
22:27:46.079,7,8,66
22:27:46.110,2,3,65
22:27:46.142,0,3,59
22:27:46.372,3,3,60
22:27:46.405,2,5,62
22:27:46.452,-1,4,62
22:27:46.497,-1,3,64
22:27:46.530,-1,5,66
22:27:46.563,-3,5,65
22:27:46.750,-2,3,63
22:27:46.781,2,4,65
22:27:46.813,1,2,63
22:27:46.845,2,2,66
22:27:46.876,4,2,65
22:27:46.907,9,1,61
22:27:47.183,17,3,62
22:27:47.216,17,1,62
22:27:47.249,14,0,59
22:27:47.281,18,2,60
22:27:47.313,20,2,62
22:27:47.361,14,3,66
22:27:47.514,10,4,61
22:27:47.546,12,3,63
22:27:47.577,11,2,60
22:27:47.609,10,1,58
22:27:47.640,10,3,63
22:27:47.671,11,2,63
22:27:47.897,13,1,58
22:27:47.930,13,2,58
22:27:47.962,12,6,61
22:27:47.994,14,4,60
22:27:48.025,16,7,61
22:27:48.066,14,9,60
22:27:48.233,13,8,62
22:27:48.267,11,10,64
22:27:48.300,8,12,62
22:27:48.333,6,9,61
22:27:48.368,14,8,67
22:27:48.401,10,5,66
22:27:48.613,10,4,65
22:27:48.645,10,1,62
22:27:48.676,10,1,62
22:27:48.707,9,0,64
22:27:48.739,8,0,62
22:27:48.771,7,0,57
22:27:48.997,5,-2,57
22:27:49.029,6,-2,60
22:27:49.061,8,-1,62
22:27:49.094,12,-1,65
22:27:49.127,11,-1,63
22:27:49.158,10,0,61
22:27:49.378,8,-1,59
22:27:49.410,8,-2,61
22:27:49.441,7,-2,64
22:27:49.472,5,0,68
22:27:49.504,6,1,65
22:27:49.536,8,0,62
22:27:49.762,6,-1,62
22:27:49.794,6,0,64
22:27:49.825,10,-3,62
22:27:49.858,9,-2,62
22:27:49.890,9,-3,62
22:27:49.922,5,-4,65
22:27:50.145,3,-4,62
22:27:50.179,4,-4,61
22:27:50.211,7,-4,63
22:27:50.245,12,-4,64
22:27:50.278,10,-6,60
22:27:50.311,15,-5,59
22:27:50.479,17,-6,61
22:27:50.512,20,-4,64
22:27:50.553,17,-1,63
22:27:50.587,16,0,61
22:27:50.619,11,-2,62
22:27:50.651,9,-2,63
22:27:50.860,8,-2,62
22:27:50.892,9,-2,61
22:27:50.923,9,-2,62
22:27:50.955,12,-2,63
22:27:50.986,13,-4,62
22:27:51.018,10,-5,61
22:27:51.250,9,-4,60
22:27:51.282,10,-2,59
22:27:51.315,11,-1,61
22:27:51.348,12,-1,64
22:27:51.381,12,0,64
22:27:51.413,12,-1,64
22:27:51.624,10,-2,65
22:27:51.656,9,-1,64
22:27:51.687,8,0,63
