Time,X,Y,Z,AccAvg,Azimuth,Pitch,Roll,OrientAvg
09:12:14.973,-8.142187,2.4829102,53.29072,15.877149,0.0,0.0,0.0,0.0
09:12:15.024,-7.3279686,2.2346191,47.96165,14.2894335,0.0,0.0,0.0,0.0
09:12:15.061,-6.595172,2.0111573,43.16549,12.860492,0.0,0.0,0.0,0.0
09:12:15.101,-5.935654,1.8100414,38.848938,11.574441,0.0,0.0,0.0,0.0
09:12:15.145,-6.3124022,1.4321623,34.893726,10.004496,0.0,0.0,0.0,0.0
09:12:15.167,-6.3124022,1.4321623,34.893726,10.004496,-0.009032461,0.10599839,-0.002644914,0.03144034
09:12:15.189,-5.5264735,1.3170711,32.47311,9.421236,-0.009032461,0.10599839,-0.002644914,0.03144034
09:12:15.230,-5.325389,0.988489,28.888298,8.1838,-0.009032461,0.10599839,-0.002644914,0.03144034
09:12:15.261,-4.5116005,1.0021399,26.083841,7.5247936,-0.009032461,0.10599839,-0.002644914,0.03144034
09:12:15.302,-3.9479399,0.9441136,23.166077,6.7207503,-0.009032461,0.10599839,-0.002644914,0.03144034
09:12:15.343,-3.7359588,0.96220213,20.62447,5.9502378,-0.009032461,0.10599839,-0.002644914,0.03144034
09:12:15.364,-3.7359588,0.96220213,20.62447,5.9502378,0.0014666878,-0.0023855923,0.0053781956,0.0014864303
09:12:15.387,-3.4045508,0.82379454,19.012028,5.4770904,0.0014666878,-0.0023855923,0.0053781956,0.0014864303
09:12:15.431,-3.050033,0.79766506,16.885818,4.8778167,0.0014666878,-0.0023855923,0.0053781956,0.0014864303
09:12:15.461,-2.6044042,0.6053987,15.380052,4.4603486,0.0014666878,-0.0023855923,0.0053781956,0.0014864303
09:12:15.502,-2.554902,0.5167339,13.954546,3.972126,0.0014666878,-0.0023855923,0.0053781956,0.0014864303
09:12:15.542,-2.0462863,0.3947479,12.502842,3.617101,0.0014666878,-0.0023855923,0.0053781956,0.0014864303
09:12:15.565,-2.0462863,0.3947479,12.502842,3.617101,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.587,-1.9963454,0.55214804,10.929118,3.1616402,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.628,-1.642023,0.5953707,9.751833,2.901727,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.661,-1.5200082,0.46552113,9.282906,2.7428062,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.702,-1.6914451,0.3767816,8.354615,2.3466506,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.743,-1.3394885,0.22660351,7.631652,2.1729224,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.762,-1.3394885,0.22660351,7.631652,2.1729224,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.783,-1.3461643,0.1055056,6.7278614,1.8290676,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.822,-1.0849857,0.41839254,5.47851,1.6039723,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.861,-0.835862,0.06717814,5.479101,1.570139,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.903,-0.9491509,0.27139777,5.0436926,1.4553132,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.945,-0.74173635,0.14582062,4.2580743,1.2207195,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:15.962,-0.74173635,0.14582062,4.2580743,1.2207195,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:15.983,-0.4706875,0.03280107,3.5791392,1.0470842,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.029,-0.70486933,0.282646,3.5165396,1.0314387,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.072,-0.5359446,0.24031875,3.3758245,1.0267328,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.112,-0.53859985,0.20222428,2.7710526,0.811559,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.153,-0.55505264,0.041376956,2.100196,0.52884007,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.162,-0.55505264,0.041376956,2.100196,0.52884007,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:16.193,-0.6261096,0.06536427,2.3120496,0.58376807,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:16.233,-0.26818663,0.11507789,1.940218,0.59570307,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:16.273,-0.3819929,0.20200762,1.9430685,0.5876944,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:16.313,-0.16098076,0.027119275,1.4815698,0.44923607,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:16.353,-0.03238271,0.08065725,1.5162303,0.5215016,0.0035881805,-0.0023836915,0.0032566967,0.001487062
09:12:16.363,-0.03238271,0.08065725,1.5162303,0.5215016,0.0035847188,-2.5967334E-4,0.0032528834,0.002192643
09:12:16.393,-0.16977039,0.12884155,1.4771072,0.47872612,0.0035847188,-2.5967334E-4,0.0032528834,0.002192643
09:12:16.434,-0.1809181,0.045644965,1.5825206,0.48241583,0.0035847188,-2.5967334E-4,0.0032528834,0.002192643
09:12:16.475,-0.26126337,0.22389303,0.7070796,0.22323643,0.0035847188,-2.5967334E-4,0.0032528834,0.002192643
09:12:16.515,-0.34763724,0.04681622,1.1707505,0.2899765,0.0035847188,-2.5967334E-4,0.0032528834,0.002192643
09:12:16.555,-0.11599863,0.09838454,0.89898586,0.29379058,0.0035847188,-2.5967334E-4,0.0032528834,0.002192643
09:12:16.562,-0.11599863,0.09838454,0.89898586,0.29379058,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.593,-0.048147734,-0.108328894,0.64033496,0.16128612,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.635,-0.18395844,-0.013120856,1.363802,0.38890755,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.672,-0.15150027,0.08662865,0.2711733,0.06876723,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.714,-0.094163015,0.09202824,0.46905452,0.15563992,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.756,-0.07068431,0.05470048,0.22527239,0.069762856,0.0014641533,-0.0023871486,0.0032541633,7.77056E-4
09:12:16.762,-0.07068431,0.05470048,0.22527239,0.069762856,0.0036021816,-0.006627915,0.0053884163,7.87561E-4
09:12:16.792,-0.10580318,0.11954311,0.61056006,0.2081,0.0036021816,-0.006627915,0.0053884163,7.87561E-4
09:12:16.834,-0.10928543,0.023213807,0.21199691,0.041975096,0.0036021816,-0.006627915,0.0053884163,7.87561E-4
09:12:16.874,-0.14054473,-0.09160754,0.07829608,-0.051285397,0.0036021816,-0.006627915,0.0053884163,7.87561E-4
09:12:16.914,0.09851038,0.15661569,0.8157792,0.3569684,0.0036021816,-0.006627915,0.0053884163,7.87561E-4
