Time,X,Y,Z,AccAvg,Azimuth,Pitch,Roll,OrientAvg
13:56:53.249,-27.014061,3.678223,47.286034,7.9833984,0.0,0.0,0.0,0.0
13:56:53.294,-24.312654,3.3104005,42.55743,7.1850586,0.0,0.0,0.0,0.0
13:56:53.326,-21.88139,2.9793603,38.301685,6.4665523,0.0,0.0,0.0,0.0
13:56:53.366,-19.69325,2.6814244,34.471516,5.8198967,0.0,0.0,0.0,0.0
13:56:53.411,-17.723927,2.413282,31.024368,5.237908,0.0,0.0,0.0,0.0
13:56:53.436,-17.723927,2.413282,31.024368,5.237908,-0.008657458,-0.004679057,0.007793079,-0.001847812
13:56:53.454,-17.315598,1.9891411,27.823496,4.16568,-0.008657458,-0.004679057,0.007793079,-0.001847812
13:56:53.495,-15.584037,-0.5441479,25.70208,3.1912982,-0.008657458,-0.004679057,0.007793079,-0.001847812
13:56:53.526,-14.23657,2.1821418,21.96469,3.3034203,-0.008657458,-0.004679057,0.007793079,-0.001847812
13:56:53.566,-13.36135,3.0045528,17.532282,2.3918283,-0.008657458,-0.004679057,0.007793079,-0.001847812
13:56:53.606,-11.898653,-0.51621497,13.810302,0.4651445,-0.008657458,-0.004679057,0.007793079,-0.001847812
13:56:53.636,-11.898653,-0.51621497,13.810302,0.4651445,-0.009458571,0.124615446,0.11284705,0.07600131
13:56:53.646,-11.960352,1.2229066,8.323023,-0.80480766,-0.009458571,0.124615446,0.11284705,0.07600131
13:56:53.688,-12.015878,1.7756159,2.6954079,-2.5149515,-0.009458571,0.124615446,0.11284705,0.07600131
13:56:53.726,-12.684603,-1.7206959,2.8758655,-3.8431442,-0.009458571,0.124615446,0.11284705,0.07600131
13:56:53.766,-15.747393,-0.22675133,1.6179686,-4.785392,-0.009458571,0.124615446,0.11284705,0.07600131
13:56:53.806,-13.441405,-1.4275137,1.0483583,-4.606854,-0.009458571,0.124615446,0.11284705,0.07600131
13:56:53.836,-13.441405,-1.4275137,1.0483583,-4.606854,-2.0139496,-0.70757216,2.6577659,-0.021251997
13:56:53.848,-16.681637,-1.1300747,-1.0814786,-6.29773,-2.0139496,-0.70757216,2.6577659,-0.021251997
13:56:53.888,-18.402538,-2.634255,-2.3795815,-7.805458,-2.0139496,-0.70757216,2.6577659,-0.021251997
13:56:53.926,-20.373219,-12.72083,4.0458784,-9.682723,-2.0139496,-0.70757216,2.6577659,-0.021251997
13:56:53.966,-25.310902,-18.395622,5.792852,-12.637891,-2.0139496,-0.70757216,2.6577659,-0.021251997
13:56:54.007,-22.315746,-16.513872,0.6151315,-12.738163,-2.0139496,-0.70757216,2.6577659,-0.021251997
13:56:54.036,-22.315746,-16.513872,0.6151315,-12.738163,-2.8436847,NaN,2.6651487,NaN
13:56:54.059,-20.041985,-16.789047,-1.8932558,-12.908096,-2.8436847,NaN,2.6651487,NaN
13:56:54.087,-18.501846,-12.635142,-4.9523673,-12.029785,-2.8436847,NaN,2.6651487,NaN
13:56:54.128,-13.97979,-11.54038,-8.239942,-11.253369,-2.8436847,NaN,2.6651487,NaN
13:56:54.177,-12.58181,-10.386341,-7.4159474,-10.128033,-2.8436847,NaN,2.6651487,NaN
13:56:54.236,-12.58181,-10.386341,-7.4159474,-10.128033,-2.8436847,NaN,2.6651487,NaN
13:56:54.387,-11.323629,-9.347707,-6.6743536,-9.115231,-2.8436847,NaN,2.6651487,NaN
13:56:54.436,-11.323629,-9.347707,-6.6743536,-9.115231,-2.8436847,NaN,2.6651487,NaN
13:56:54.586,-9.783453,-4.2504363,-12.8131695,-8.949019,-2.8436847,NaN,2.6651487,NaN
13:56:54.638,-9.783453,-4.2504363,-12.8131695,-8.949019,0.030064754,0.015565697,-0.027120845,0.0061698686
13:56:54.786,-10.07073,-5.287893,-12.994353,-9.450993,0.030064754,0.015565697,-0.027120845,0.0061698686
13:56:54.837,-10.07073,-5.287893,-12.994353,-9.450993,0.030081453,0.0155737465,-0.027135972,0.0061730756
13:56:54.986,-8.726157,-4.1403527,-10.429293,-7.765268,0.030081453,0.0155737465,-0.027135972,0.0061730756
13:56:55.040,-8.726157,-4.1403527,-10.429293,-7.765268,0.030072838,0.015569726,-0.027128406,0.0061713853
13:56:55.187,-8.148857,-2.6856933,-10.075426,-6.969992,0.030072838,0.015569726,-0.027128406,0.0061713853
13:56:55.237,-8.148857,-2.6856933,-10.075426,-6.969992,0.030072838,0.015569726,-0.027128406,0.0061713853
13:56:55.387,-7.348031,-2.2343106,-9.447572,-6.343305,0.030072838,0.015569726,-0.027128406,0.0061713853
13:56:55.437,-7.348031,-2.2343106,-9.447572,-6.343305,0.030081453,0.0155737465,-0.027135972,0.0061730756
13:56:55.588,-6.5710454,-2.432756,-8.376252,-5.7933517,0.030081453,0.0155737465,-0.027135972,0.0061730756
13:56:55.637,-6.5710454,-2.432756,-8.376252,-5.7933517,0.030064747,0.015565166,-0.027120836,0.0061696917
13:56:55.788,-6.0123734,-2.5129175,-7.8901896,-5.471827,0.030064747,0.015565166,-0.027120836,0.0061696917
13:56:55.836,-6.0123734,-2.5129175,-7.8901896,-5.471827,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:55.987,-5.186138,-1.4881872,-6.7636704,-4.479332,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.036,-5.186138,-1.4881872,-6.7636704,-4.479332,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.185,-5.5112724,-1.2549934,-6.073241,-4.2798357,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.238,-5.5112724,-1.2549934,-6.073241,-4.2798357,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.388,-3.9898388,-1.5935571,-5.8174796,-3.8002918,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.436,-3.9898388,-1.5935571,-5.8174796,-3.8002918,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.597,-4.589289,-1.406076,-5.3201065,-3.771824,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.638,-4.589289,-1.406076,-5.3201065,-3.771824,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.798,-3.7506747,-1.1107805,-4.2818465,-3.047767,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.837,-3.7506747,-1.1107805,-4.2818465,-3.047767,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:56.998,-3.5302944,-1.0137646,-3.8677237,-2.8039274,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.037,-3.5302944,-1.0137646,-3.8677237,-2.8039274,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.197,-2.5585144,-1.0811379,-4.5918875,-2.7438467,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.236,-2.5585144,-1.0811379,-4.5918875,-2.7438467,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.398,-2.513603,-1.7605228,-2.9655123,-2.4132128,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.437,-2.513603,-1.7605228,-2.9655123,-2.4132128,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.598,-1.9106796,-0.38915735,-2.9220853,-1.7406406,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.638,-1.9106796,-0.38915735,-2.9220853,-1.7406406,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.797,-2.1274252,-0.9689918,-2.5736272,-1.8900146,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.837,-2.1274252,-0.9689918,-2.5736272,-1.8900146,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:57.997,-1.5631208,-1.0689671,-2.3303275,-1.6541386,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.037,-1.5631208,-1.0689671,-2.3303275,-1.6541386,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.197,-1.5052515,-0.3714458,-1.8301055,-1.235601,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.237,-1.5052515,-0.3714458,-1.8301055,-1.235601,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.397,-1.6078517,-0.32023907,-2.0408468,-1.3229792,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.437,-1.6078517,-0.32023907,-2.0408468,-1.3229792,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.602,-1.095504,-0.5272771,-1.6961371,-1.1063061,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.636,-1.095504,-0.5272771,-1.6961371,-1.1063061,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.808,-1.3515784,-0.30579972,-1.3858982,-1.0144254,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:58.838,-1.3515784,-0.30579972,-1.3858982,-1.0144254,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.007,-1.0476675,-0.38771963,-1.7957451,-1.0770441,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.036,-1.0476675,-0.38771963,-1.7957451,-1.0770441,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.207,-1.2100915,-0.46144742,-0.84273314,-0.83809066,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.237,-1.2100915,-0.46144742,-0.84273314,-0.83809066,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.408,-1.0609554,-0.55592704,-1.7990859,-1.1386561,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.437,-1.0609554,-0.55592704,-1.7990859,-1.1386561,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.609,-1.714236,-0.4440844,-1.1129278,-1.0904161,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.636,-1.714236,-0.4440844,-1.1129278,-1.0904161,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.809,0.38375038,-1.1449884,2.0218017,0.42018786,0.03007336,0.015569188,-0.027128402,0.0061713816
13:56:59.838,0.38375038,-1.1449884,2.0218017,0.42018786,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.008,6.476623,-6.177365,3.1414964,1.1469182,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.036,6.476623,-6.177365,3.1414964,1.1469182,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.207,3.9023998,-2.494004,-3.2476535,-0.6130859,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.236,3.9023998,-2.494004,-3.2476535,-0.6130859,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.410,6.619971,-8.488353,18.325548,5.485722,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.437,6.619971,-8.488353,18.325548,5.485722,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.609,-73.199844,-12.505143,90.03986,1.444959,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.639,-73.199844,-12.505143,90.03986,1.444959,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.809,-0.55954313,1.0922458,-69.37661,-22.94797,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:00.838,-0.55954313,1.0922458,-69.37661,-22.94797,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.006,9.635471,70.66271,-89.42489,-3.0422337,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.036,9.635471,70.66271,-89.42489,-3.0422337,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.207,29.118801,-16.10981,-29.280842,-5.42395,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.237,29.118801,-16.10981,-29.280842,-5.42395,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.409,-55.327457,-168.79259,141.24411,-27.62531,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.437,-55.327457,-168.79259,141.24411,-27.62531,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.609,14.597476,-3.160196,1.4290824,4.2887874,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.639,14.597476,-3.160196,1.4290824,4.2887874,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.806,3.7721035,4.7776995,-10.512265,-0.6541541,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:01.836,3.7721035,4.7776995,-10.512265,-0.6541541,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.006,4.548025,7.393678,-10.628225,0.43782616,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.037,4.548025,7.393678,-10.628225,0.43782616,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.207,4.951032,6.119934,-9.157591,0.63779193,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.237,4.951032,6.119934,-9.157591,0.63779193,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.408,2.7543664,5.381377,-8.719956,-0.19473743,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.438,2.7543664,5.381377,-8.719956,-0.19473743,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.607,2.0851777,5.940116,-8.677648,-0.21745141,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.637,2.0851777,5.940116,-8.677648,-0.21745141,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.807,2.4110339,5.4023533,-8.217695,-0.13476944,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:02.837,2.4110339,5.4023533,-8.217695,-0.13476944,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:03.006,3.3230586,4.749617,-5.891239,0.7271455,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:03.036,3.3230586,4.749617,-5.891239,0.7271455,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:03.207,2.7235646,3.9371555,-6.5536785,0.035680454,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:03.237,2.7235646,3.9371555,-6.5536785,0.035680454,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:03.642,2.9855826,4.0918775,-5.4342475,0.5477376,0.03007336,0.015569188,-0.027128402,0.0061713816
13:57:03.672,2.9855826,4.0918775,-5.4342475,0.5477376,0.03007336,0.015569188,-0.027128402,0.0061713816
