Time,X,Y,Z,AccAvg,Azimuth,Pitch,Roll,OrientAvg
09:20:41.179,-2.3484373,7.48916,53.36103,19.500586,0.0,0.0,0.0,0.0
09:20:41.217,-2.1135936,6.7402444,48.02493,17.550528,0.0,0.0,0.0,0.0
09:20:41.245,-1.9022343,6.06622,43.222435,15.795474,0.0,0.0,0.0,0.0
09:20:41.285,-1.712011,5.459598,38.900192,14.215927,0.0,0.0,0.0,0.0
09:20:41.326,-1.712011,5.459598,38.900192,14.215927,-0.05861867,-0.029196141,0.048373017,-0.013147264
09:20:41.327,-1.5408098,4.913638,35.010174,12.794334,-0.05861867,-0.029196141,0.048373017,-0.013147264
09:20:41.373,-1.4429789,4.0988364,32.423218,11.693025,-0.05861867,-0.029196141,0.048373017,-0.013147264
09:20:41.416,-1.2283685,3.6889527,28.660582,10.373722,-0.05861867,-0.029196141,0.048373017,-0.013147264
09:20:41.445,-1.2320942,2.9684954,25.794525,9.176975,-0.05861867,-0.029196141,0.048373017,-0.013147264
09:20:41.485,-1.0104471,2.8685205,23.369762,8.409279,-0.05861867,-0.029196141,0.048373017,-0.013147264
09:20:41.529,-1.0104471,2.8685205,23.369762,8.409279,1.165281E-4,-0.0044320505,0.00465985,1.1477588E-4
09:20:41.530,-0.9797151,2.5816686,21.018726,7.5402265,1.165281E-4,-0.0044320505,0.00465985,1.1477588E-4
09:20:41.571,-1.1629934,2.2250643,18.663723,6.5752645,1.165281E-4,-0.0044320505,0.00465985,1.1477588E-4
09:20:41.615,-0.47013164,2.0588076,16.881723,6.1568,1.165281E-4,-0.0044320505,0.00465985,1.1477588E-4
09:20:41.659,-0.7184311,2.0357394,15.19355,5.5036197,1.165281E-4,-0.0044320505,0.00465985,1.1477588E-4
09:20:41.703,-0.674713,1.9446653,13.603885,4.9579453,1.165281E-4,-0.0044320505,0.00465985,1.1477588E-4
09:20:41.725,-0.674713,1.9446653,13.603885,4.9579453,-0.0042530503,0.001872304,0.004759687,7.929802E-4
09:20:41.735,-0.6775542,1.3986365,12.412247,4.3777766,-0.0042530503,0.001872304,0.004759687,7.929802E-4
09:20:41.775,-0.18792382,1.118148,11.396023,4.108749,-0.0042530503,0.001872304,0.004759687,7.929802E-4
09:20:41.815,-0.35194394,1.3016452,10.101735,3.6838121,-0.0042530503,0.001872304,0.004759687,7.929802E-4
09:20:41.855,-0.6823746,1.1996058,8.950932,3.1560543,-0.0042530503,0.001872304,0.004759687,7.929802E-4
