14:24:25.565,-0.18914193,0.13063364,9.173533,3.0383418,0.0,0.0,0.0,0.0
14:24:25.610,-0.18914193,0.13063364,9.173533,3.0383418,0.0,0.0,0.0,0.0
14:24:25.641,-0.18914193,0.13063364,9.173533,3.0383418,0.0,0.0,0.0,0.0
14:24:25.681,-0.18914193,0.13063364,9.173533,3.0383418,0.0,0.0,0.0,0.0
14:24:25.726,-0.18914193,0.13063364,9.173533,3.0383418,0.0,0.0,0.0,0.0
14:24:25.771,-0.18914193,0.13063364,9.173533,3.0383418,-0.07075285,-0.024909802,0.01815426,-0.02583613
14:24:25.772,-0.36631286,0.17133506,9.288455,3.0311592,-0.07075285,-0.024909802,0.01815426,-0.02583613
14:24:25.819,-0.36631286,0.17133506,9.29085,3.0319574,-0.07075285,-0.024909802,0.01815426,-0.02583613
14:24:25.841,-0.31603462,0.15696985,9.29085,3.0439281,-0.07075285,-0.024909802,0.01815426,-0.02583613
14:24:25.881,-0.32800564,0.18091187,9.314792,3.0558994,-0.07075285,-0.024909802,0.01815426,-0.02583613
14:24:25.921,-0.39025488,0.15696985,9.283667,3.016794,-0.07075285,-0.024909802,0.01815426,-0.02583613
14:24:25.961,-0.39025488,0.15696985,9.283667,3.016794,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:25.964,-0.36631286,0.123451024,9.283667,3.0136015,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.005,-0.35673606,0.14739305,9.247754,3.0128038,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.041,-0.34715924,0.14260463,9.295638,3.0303612,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.081,-0.34715924,0.13063364,9.326762,3.0367453,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.121,-0.35913026,0.13063364,9.305215,3.0255728,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.161,-0.35913026,0.13063364,9.305215,3.0255728,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.164,-0.39504328,0.17851767,9.295638,3.0263708,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.204,-0.33039984,0.12823942,9.326762,3.0415337,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.241,-0.33997664,0.13542204,9.293243,3.029563,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.283,-0.35194764,0.17372926,9.3243685,3.0487165,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.323,-0.35434186,0.14499883,9.281273,3.0239766,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.363,-0.35434186,0.14499883,9.281273,3.0239766,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.366,-0.32561144,0.17612346,9.307609,3.0527067,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.403,-0.33279404,0.17133506,9.338734,3.0590916,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.441,-0.34476504,0.13781624,9.286061,3.0263708,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.481,-0.34237084,0.17851767,9.331551,3.0558994,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.521,-0.320823,0.15696985,9.331551,3.0558994,-0.013553968,0.0056161466,-0.019172948,-0.009036923
14:24:26.560,-0.320823,0.15696985,9.331551,3.0558994,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.563,-0.32561144,0.0923264,9.264513,3.0104094,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.604,-0.33279404,0.12823942,9.310003,3.0351496,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.641,-0.31364042,0.16175826,9.331551,3.0598896,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.681,-0.32561144,0.11148002,9.2525425,3.0128038,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.721,-0.33997664,0.14260463,9.31958,3.040736,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:26.761,-0.33997664,0.14260463,9.31958,3.040736,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.763,-0.35434186,0.15696985,9.3004265,3.0343513,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.801,-0.35434186,0.15696985,9.262119,3.0215824,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.842,-0.36870706,0.123451024,9.242966,2.9992363,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.883,-0.35434186,0.14021043,9.2764845,3.0207844,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.922,-0.40222588,0.18091187,9.259725,3.0128033,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.965,-0.34955344,0.13302784,9.266908,3.016794,-0.015677975,0.0056365062,-0.019166974,-0.009736148
14:24:26.969,-0.34955344,0.13302784,9.266908,3.016794,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.008,-0.35194764,0.15696985,9.336339,3.0471203,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.042,-0.35913026,0.11387422,9.288455,3.0143995,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.082,-0.37588966,0.14978725,9.298032,3.0239763,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.123,-0.33758244,0.16894086,9.298032,3.04313,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.163,-0.39264908,0.15218145,9.283667,3.0143995,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.172,-0.39264908,0.15218145,9.283667,3.0143995,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.203,-0.34955344,0.16894086,9.331551,3.0503128,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.243,-0.35913026,0.15936404,9.312397,3.0375435,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.282,-0.33518824,0.14499883,9.29085,3.0335534,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.323,-0.34955344,0.14021043,9.31958,3.0367458,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.363,-0.33997664,0.14260463,9.314792,3.0391397,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.371,-0.33997664,0.14260463,9.314792,3.0391397,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.403,-0.36870706,0.18330607,9.314792,3.0431302,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.443,-0.33518824,0.11387422,9.293243,3.0239763,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.481,-0.33039984,0.15218145,9.31958,3.0471203,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.521,-0.36391866,0.14739305,9.250148,3.0112073,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.561,-0.32800564,0.14739305,9.278878,3.0327551,-0.015694527,0.0035293102,-0.021307623,-0.011157613
14:24:27.571,-0.32800564,0.14739305,9.278878,3.0327551,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.603,-0.34237084,0.12823942,9.269301,3.01839,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.643,-0.36152446,0.12823942,9.321974,3.029563,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.685,-0.35194764,0.07796119,9.326762,3.0175917,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.722,-0.36391866,0.123451024,9.31958,3.0263708,-0.013574272,0.0034922643,-0.019187264,-0.009756424
14:24:27.763,-0.30645782,0.15696985,9.310003,3.053505,-0.013574272,0.0034922643,-0.019187264,-0.009756424
