Time,Amplitude-X,Median-X,Mean-X,Max-X,Min-X,Peak-to-Peak-X,Variance-X,Std Dev-X,RMS-X,Skewness-X,Amplitude-Y,Median-Y,Mean-Y,Max-Y,Min-Y,Peak-to-Peak-Y,Variance-Y,Std Dev-Y,RMS-Y,Skewness-Y,Amplitude-Z,Median-Z,Mean-Z,Max-Z,Min-Z,Peak-to-Peak-Z,Variance-Z,Std Dev-Z,RMS-Z,Skewness-Z
11:55:43.109,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.0,55.0,55.0,0.0,0.0,0.0,3025.0,NaN,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.126,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.0,55.0,55.0,0.0,0.0,0.0,3025.0,NaN,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.146,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.0,55.0,55.0,0.0,0.0,0.0,3025.0,NaN,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.147,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,56,55.0,55.25,56.0,55.0,1.0,0.25,0.5,3052.75,2.0,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.156,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.2,56.0,55.0,1.0,0.2,0.4472135954999579,3047.2,2.236067977499758,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.158,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.166666666666664,56.0,55.0,1.0,0.16666666666666669,0.408248290463863,3043.5,2.4494897427832036,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.239,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.142857142857146,56.0,55.0,1.0,0.14285714285714288,0.37796447300922725,3040.8571428571427,2.645751311064556,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.242,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.125,56.0,55.0,1.0,0.125,0.3535533905932738,3038.875,2.82842712474619,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.245,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.111111111111114,56.0,55.0,1.0,0.11111111111111113,0.33333333333333337,3037.3333333333335,2.999999999999964,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.248,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.1,56.0,55.0,1.0,0.09999999999999995,0.31622776601683783,3036.1,3.1622776601683658,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.256,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.09090909090909,56.0,55.0,1.0,0.09090909090909086,0.3015113445777635,3035.090909090909,3.3166247903553723,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.260,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.083333333333336,56.0,55.0,1.0,0.08333333333333336,0.2886751345948129,3034.25,3.464101615137724,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.394,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.07692307692308,56.0,55.0,1.0,0.0769230769230769,0.2773500981126145,3033.5384615384614,3.605551275463949,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.444,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.07142857142857,56.0,55.0,1.0,0.07142857142857145,0.26726124191242445,3032.9285714285716,3.741657386773964,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.460,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.06666666666667,56.0,55.0,1.0,0.0666666666666667,0.25819888974716115,3032.4,3.8729833462073695,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.464,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.0625,56.0,55.0,1.0,0.0625,0.25,3031.9375,4.0,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.477,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.05882352941177,56.0,55.0,1.0,0.0588235294117647,0.24253562503633297,3031.529411764706,4.123105625617615,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.481,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.05555555555556,56.0,55.0,1.0,0.05555555555555551,0.23570226039551576,3031.1666666666665,4.242640687119265,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.639,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.05263157894737,56.0,55.0,1.0,0.05263157894736845,0.22941573387056183,3030.842105263158,4.3588989435406456,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.644,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.05,56.0,55.0,1.0,0.05000000000000001,0.223606797749979,3030.55,4.472135954999624,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.651,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,56,55.0,55.095238095238095,56.0,55.0,1.0,0.09047619047619047,0.30079260375911915,3035.5714285714284,2.974597217230074,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.660,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.09090909090909,56.0,55.0,1.0,0.08658008658008653,0.2942449431682498,3035.090909090909,3.0586761842339305,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.668,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,55,55.0,55.08695652173913,56.0,55.0,1.0,0.08300395256916998,0.28810406552003043,3034.6521739130435,3.140399643888378,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.682,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,4.0,NaN,56,55.0,55.125,56.0,55.0,1.0,0.11413043478260869,0.3378319623460881,3038.875,2.4218603014940343,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.789,3,-2.0,-2.04,-2.0,-3.0,1.0,0.04,0.2,4.2,-5.0,56,55.0,55.16,56.0,55.0,1.0,0.14000000000000004,0.37416573867739417,3042.76,1.975409179352731,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.795,2,-2.0,-2.04,-2.0,-3.0,1.0,0.04,0.2,4.2,-5.0,55,55.0,55.16,56.0,55.0,1.0,0.14000000000000004,0.37416573867739417,3042.76,1.975409179352731,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.801,2,-2.0,-2.04,-2.0,-3.0,1.0,0.04000000000000001,0.2,4.2,-5.0,55,55.0,55.16,56.0,55.0,1.0,0.14000000000000004,0.37416573867739417,3042.76,1.975409179352731,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.807,2,-2.0,-2.04,-2.0,-3.0,1.0,0.04000000000000001,0.2,4.2,-5.0,56,55.0,55.2,56.0,55.0,1.0,0.16666666666666663,0.40824829046386296,3047.2,1.5974933105107465,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.813,2,-2.0,-2.04,-2.0,-3.0,1.0,0.04000000000000001,0.2,4.2,-5.0,55,55.0,55.16,56.0,55.0,1.0,0.14,0.37416573867739417,3042.76,1.975409179352731,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.819,2,-2.0,-2.04,-2.0,-3.0,1.0,0.040000000000000015,0.20000000000000004,4.2,-4.999999999999999,55,55.0,55.16,56.0,55.0,1.0,0.14,0.37416573867739417,3042.76,1.9754091793527317,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:43.991,2,-2.0,-2.04,-2.0,-3.0,1.0,0.040000000000000015,0.20000000000000004,4.2,-4.999999999999999,55,55.0,55.16,56.0,55.0,1.0,0.14,0.37416573867739417,3042.76,1.9754091793527317,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:44.046,2,-2.0,-2.04,-2.0,-3.0,1.0,0.040000000000000015,0.20000000000000004,4.2,-5.0,55,55.0,55.16,56.0,55.0,1.0,0.14,0.37416573867739417,3042.76,1.9754091793527317,31,31.0,31.0,31.0,31.0,0.0,0.0,0.0,961.0,NaN
11:55:44.059,2,-2.0,-2.04,-2.0,-3.0,1.0,0.040000000000000015,0.20000000000000004,4.2,-5.0,55,55.0,55.16,56.0,55.0,1.0,0.14,0.37416573867739417,3042.76,1.9754091793527317,30,31.0,30.96,31.0,30.0,1.0,0.04,0.2,958.56,-5.000000000000014
11:55:44.074,2,-2.0,-2.04,-2.0,-3.0,1.0,0.040000000000000015,0.20000000000000004,4.2,-5.0,55,55.0,55.16,56.0,55.0,1.0,0.14,0.37416573867739417,3042.76,1.9754091793527322,31,31.0,30.96,31.0,30.0,1.0,0.04,0.2,958.56,-5.000000000000014
11:55:44.089,2,-2.0,-2.04,-2.0,-3.0,1.0,0.04000000000000002,0.20000000000000007,4.2,-4.999999999999997,56,55.0,55.2,56.0,55.0,1.0,0.1666666666666666,0.40824829046386296,3047.2,1.5974933105107463,31,31.0,30.96,31.0,30.0,1.0,0.04,0.2,958.56,-5.000000000000014
11:55:44.106,2,-2.0,-2.04,-2.0,-3.0,1.0,0.04000000000000002,0.20000000000000007,4.2,-4.999999999999997,56,55.0,55.24,56.0,55.0,1.0,0.18999999999999995,0.4358898943540673,3051.64,1.2966976262249006,31,31.0,30.96,31.0,30.0,1.0,0.04,0.2,958.56,-5.000000000000015
11:55:44.139,3,-2.0,-2.08,-2.0,-3.0,1.0,0.07666666666666665,0.2768874620972691,4.4,-3.297525541044984,56,55.0,55.28,56.0,55.0,1.0,0.21000000000000005,0.45825756949558405,3056.08,1.0436507793895204,32,31.0,31.0,32.0,30.0,2.0,0.08333333333333333,0.28867513459481287,961.08,0.0
11:55:44.154,3,-2.0,-2.12,-2.0,-3.0,1.0,0.11,0.33166247903553997,4.6,-2.4907458899902215,55,55.0,55.28,56.0,55.0,1.0,0.21000000000000005,0.45825756949558405,3056.08,1.0436507793895207,31,31.0,31.0,32.0,30.0,2.0,0.08333333333333333,0.28867513459481287,961.08,0.0
11:55:44.170,3,-2.0,-2.16,-2.0,-3.0,1.0,0.14,0.37416573867739417,4.8,-1.9754091793527007,56,55.0,55.32,56.0,55.0,1.0,0.2266666666666667,0.47609522856952335,3060.52,0.8219035275816556,31,31.0,31.0,32.0,30.0,2.0,0.08333333333333333,0.28867513459481287,961.08,0.0
11:55:44.184,3,-2.0,-2.2,-2.0,-3.0,1.0,0.16666666666666666,0.408248290463863,5.0,-1.5974933105107672,55,55.0,55.32,56.0,55.0,1.0,0.2266666666666667,0.47609522856952335,3060.52,0.8219035275816555,30,31.0,30.96,32.0,30.0,2.0,0.12333333333333331,0.3511884584284246,958.64,-0.6725526103863266
11:55:44.192,2,-2.0,-2.2,-2.0,-3.0,1.0,0.16666666666666663,0.40824829046386296,5.0,-1.5974933105107678,55,55.0,55.32,56.0,55.0,1.0,0.2266666666666667,0.47609522856952335,3060.52,0.8219035275816555,30,31.0,30.92,32.0,30.0,2.0,0.16,0.4,956.2,-0.7540760869565358
11:55:44.199,2,-2.0,-2.2,-2.0,-3.0,1.0,0.16666666666666663,0.40824829046386296,5.0,-1.5974933105107678,55,55.0,55.32,56.0,55.0,1.0,0.2266666666666667,0.47609522856952335,3060.52,0.8219035275816556,30,31.0,30.88,32.0,30.0,2.0,0.19333333333333333,0.43969686527576396,953.76,-0.6853570019161525
11:55:44.339,3,-2.0,-2.24,-2.0,-3.0,1.0,0.18999999999999997,0.43588989435406733,5.2,-1.296697626224913,56,55.0,55.36,56.0,55.0,1.0,0.24000000000000007,0.4898979485566357,3064.96,0.6212473985319689,31,31.0,30.88,32.0,30.0,2.0,0.19333333333333333,0.43969686527576396,953.76,-0.6853570019161525
11:55:44.345,2,-2.0,-2.24,-2.0,-3.0,1.0,0.18999999999999997,0.43588989435406733,5.2,-1.296697626224913,56,55.0,55.4,56.0,55.0,1.0,0.2500000000000001,0.5000000000000001,3069.4,0.4347826086956611,31,31.0,30.88,32.0,30.0,2.0,0.19333333333333333,0.43969686527576396,953.76,-0.6853570019161526
11:55:44.352,2,-2.0,-2.24,-2.0,-3.0,1.0,0.18999999999999995,0.4358898943540673,5.2,-1.296697626224913,55,55.0,55.4,56.0,55.0,1.0,0.2500000000000001,0.5000000000000001,3069.4,0.434782608695661,31,31.0,30.88,32.0,30.0,2.0,0.19333333333333333,0.43969686527576396,953.76,-0.6853570019161527
11:55:44.358,2,-2.0,-2.24,-2.0,-3.0,1.0,0.18999999999999995,0.4358898943540673,5.2,-1.296697626224913,56,55.0,55.4,56.0,55.0,1.0,0.2500000000000001,0.5000000000000001,3069.4,0.4347826086956611,31,31.0,30.88,32.0,30.0,2.0,0.19333333333333327,0.4396968652757639,953.76,-0.685357001916153
