Time,X,Y,Z,AccAvg,Azimuth,Pitch,Roll,OrientAvg
10:41:41.106,56.86875,-15.559277,-2.8749022,12.811524,0.0,0.0,0.0,0.0
10:41:41.147,51.181877,-14.003348,-2.5874119,11.530373,0.0,0.0,0.0,0.0
10:41:41.188,46.063686,-12.603014,-2.3286707,10.377334,0.0,0.0,0.0,0.0
10:41:41.233,41.45732,-11.342712,-2.0958037,9.3396015,0.0,0.0,0.0,0.0
10:41:41.263,41.45732,-11.342712,-2.0958037,9.3396015,-0.004627346,0.009377617,-0.2381025,-0.07778408
10:41:41.280,37.311584,-10.208441,-1.8862233,8.405641,-0.004627346,0.009377617,-0.2381025,-0.07778408
10:41:41.320,26.155432,-23.236036,-18.474163,-5.1849227,-0.004627346,0.009377617,-0.2381025,-0.07778408
10:41:41.353,22.457073,-25.721807,-20.100185,-7.7883067,-0.004627346,0.009377617,-0.2381025,-0.07778408
10:41:41.393,15.359802,-19.746498,-12.605792,-5.664163,-0.004627346,0.009377617,-0.2381025,-0.07778408
10:41:41.433,22.82382,-23.101538,-14.762399,-5.013372,-0.004627346,0.009377617,-0.2381025,-0.07778408
10:41:41.463,22.82382,-23.101538,-14.762399,-5.013372,-0.9597987,0.11403001,0.23019102,-0.20519257
10:41:41.473,13.608627,-14.800758,-12.329909,-4.5073466,-0.9597987,0.11403001,0.23019102,-0.20519257
10:41:41.517,18.168076,-13.137871,-6.906293,-0.6253627,-0.9597987,0.11403001,0.23019102,-0.20519257
10:41:41.553,9.263767,-19.206896,-1.5047263,-3.8159516,-0.9597987,0.11403001,0.23019102,-0.20519257
10:41:41.593,17.210833,-11.67527,-7.3448787,-0.60310537,-0.9597987,0.11403001,0.23019102,-0.20519257
10:41:41.633,8.880372,-16.034306,-8.030703,-5.0615454,-0.9597987,0.11403001,0.23019102,-0.20519257
10:41:41.663,8.880372,-16.034306,-8.030703,-5.0615454,-2.3874538,-0.20836613,0.8647715,-0.5770162
10:41:41.678,12.239208,-22.024626,-7.8463826,-5.8772664,-2.3874538,-0.20836613,0.8647715,-0.5770162
10:41:41.722,7.3027897,-17.38935,3.2741928,-2.2707894,-2.3874538,-0.20836613,0.8647715,-0.5770162
10:41:41.753,4.3787613,-18.603544,3.059274,-3.7218363,-2.3874538,-0.20836613,0.8647715,-0.5770162
10:41:41.793,-3.1606784,-6.801001,4.0752215,-1.9621526,-2.3874538,-0.20836613,0.8647715,-0.5770162
10:41:41.834,-0.060234457,-11.534964,-4.896364,-5.497187,-2.3874538,-0.20836613,0.8647715,-0.5770162
10:41:41.863,-0.060234457,-11.534964,-4.896364,-5.497187,-2.7794104,NaN,2.4163187,NaN
10:41:41.883,-9.307335,3.6529074,-8.203603,-4.6193433,-2.7794104,NaN,2.4163187,NaN
10:41:41.924,-4.073478,12.076678,-21.881681,-4.62616,-2.7794104,NaN,2.4163187,NaN
10:41:47.912,-29.87863,-7.2153635,-45.765392,-27.619797,-2.7794104,NaN,2.4163187,NaN
10:41:47.949,-26.890766,-6.493826,-41.18885,-24.857813,-2.7794104,NaN,2.4163187,NaN
10:41:48.054,-24.201693,-5.8444443,-37.069965,-22.372034,-2.7794104,NaN,2.4163187,NaN
10:41:48.055,-21.78152,-5.2599998,-33.362972,-20.134832,-2.7794104,NaN,2.4163187,NaN
10:41:48.092,-19.603369,-4.734,-30.026674,-18.121347,-2.7794104,NaN,2.4163187,NaN
10:41:48.131,-19.603369,-4.734,-30.026674,-18.121347,-2.7794104,NaN,2.4163187,NaN
10:41:48.132,-17.643032,-4.2606015,-27.024008,-16.309214,-2.7794104,NaN,2.4163187,NaN
10:41:48.299,-17.643032,-4.2606015,-27.024008,-16.309214,-2.7794104,NaN,2.4163187,NaN
10:41:48.327,-15.878728,-3.834541,-24.321608,-14.678291,-2.7794104,NaN,2.4163187,NaN
10:41:48.638,-15.878728,-3.834541,-24.321608,-14.678291,-0.007785349,-2.0316364E-4,0.0028098451,-0.0017262226
10:41:48.681,-3.1955411,-3.3948383,-1.3019462,-2.6307752,-0.007785349,-2.0316364E-4,0.0028098451,-0.0017262226
10:41:48.708,-3.1955411,-3.3948383,-1.3019462,-2.6307752,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.717,-17.41661,6.3383946,-26.343628,-12.4739485,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.757,-15.67495,5.704554,-23.709267,-11.226555,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.799,-14.107455,5.1340976,-21.338339,-10.103899,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.838,28.436104,8.206624,-5.9435654,10.233054,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.878,36.11124,16.976587,11.033605,21.373812,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.908,36.11124,16.976587,11.033605,21.373812,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.918,25.84855,7.642992,1.0849328,11.525493,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.958,8.484012,17.819319,-1.7798105,8.174506,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:48.998,9.787171,12.353013,3.868483,8.669556,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:49.038,25.064707,11.609898,13.972262,16.88229,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:49.079,-3.7105122,16.861406,1.3390995,4.829998,-0.007801797,-2.122718E-4,0.0028246767,-0.0017297975
10:41:49.108,-3.7105122,16.861406,1.3390995,4.829998,-0.0077938386,-2.0798357E-4,0.00281726,-0.0017281873
10:41:49.118,3.2558503,34.806515,13.073939,17.045435,-0.0077938386,-2.0798357E-4,0.00281726,-0.0017281873
10:41:49.159,19.5662,6.3649282,31.693108,19.208078,-0.0077938386,-2.0798357E-4,0.00281726,-0.0017281873
10:41:49.199,27.551771,3.4081233,12.8581705,14.606022,-0.0077938386,-2.0798357E-4,0.00281726,-0.0017281873
10:41:49.239,8.076282,9.775124,3.3879766,7.0797944,-0.0077938386,-2.0798357E-4,0.00281726,-0.0017281873
10:41:49.279,9.673338,-0.3008253,-1.1273826,2.7483768,-0.0077938386,-2.0798357E-4,0.00281726,-0.0017281873
10:41:49.312,9.673338,-0.3008253,-1.1273826,2.7483768,-0.0078097554,-2.1656007E-4,0.002832093,-0.0017314075
10:41:49.321,11.631007,-5.037931,-24.62558,-6.010834,-0.0078097554,-2.1656007E-4,0.002832093,-0.0017314075
10:41:49.379,4.519467,0.19086225,-8.002084,-1.0972515,-0.0078097554,-2.1656007E-4,0.002832093,-0.0017314075
10:41:49.412,4.0675187,0.1717768,-7.201876,-0.9875269,-0.0078097554,-2.1656007E-4,0.002832093,-0.0017314075
10:41:49.521,4.0675187,0.1717768,-7.201876,-0.9875269,-0.0078097554,-2.1656007E-4,0.002832093,-0.0017314075
10:41:49.662,3.660768,0.15459897,-6.4816895,-0.88877416,-0.0078097554,-2.1656007E-4,0.002832093,-0.0017314075
10:41:49.752,3.660768,0.15459897,-6.4816895,-0.88877416,-0.0078182435,-2.2137811E-4,0.0028389767,-0.0017335484
10:41:49.861,-13.53812,-7.103048,-16.67571,-12.43896,-0.0078182435,-2.2137811E-4,0.0028389767,-0.0017335484
10:41:49.952,-13.53812,-7.103048,-16.67571,-12.43896,-0.007826203,-2.2566652E-4,0.002846393,-0.0017351588
10:41:50.061,-11.888995,-3.5802424,-16.161263,-10.5435,-0.007826203,-2.2566652E-4,0.002846393,-0.0017351588
10:41:50.152,-11.888995,-3.5802424,-16.161263,-10.5435,-0.007834692,-2.2995574E-4,0.0028538094,-0.0017369459
10:41:50.346,-18.279785,-1.5206555,-7.2888827,-9.029775,-0.007834692,-2.2995574E-4,0.0028538094,-0.0017369459
10:41:50.435,-18.279785,-1.5206555,-7.2888827,-9.029775,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:50.546,-11.853367,0.051723335,-17.613121,-9.804921,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:50.636,-11.853367,0.051723335,-17.613121,-9.804921,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:50.745,-22.424282,-1.6831369,-8.384626,-10.830681,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.095,-22.424282,-1.6831369,-8.384626,-10.830681,-0.007826202,-2.261975E-4,0.002846391,-0.0017353361
10:41:51.127,-18.888105,-11.035137,-14.478974,-14.800739,-0.007826202,-2.261975E-4,0.002846391,-0.0017353361
10:41:51.170,-16.999292,-9.9316225,-13.0310755,-13.320663,-0.007826202,-2.261975E-4,0.002846391,-0.0017353361
10:41:51.203,-16.999292,-9.9316225,-13.0310755,-13.320663,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.208,-15.299362,-8.93846,-11.727968,-11.988597,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.243,-31.319426,22.850697,47.930767,13.154012,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.283,-28.187483,20.565628,43.137688,11.838611,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.324,-7.8890457,-0.88312125,-10.662019,-6.4780617,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.363,-7.957955,-9.851058,8.741686,-3.0224426,-0.007842649,-2.3477526E-4,0.002861224,-0.0017387333
10:41:51.403,-7.957955,-9.851058,8.741686,-3.0224426,-0.00783416,-2.304839E-4,0.0028532762,-0.0017371224
10:41:51.406,-15.627783,-5.9128275,-1.4840437,-7.674885,-0.00783416,-2.304839E-4,0.0028532762,-0.0017371224
10:41:51.444,-9.691568,-8.105919,-10.870013,-9.555833,-0.00783416,-2.304839E-4,0.0028532762,-0.0017371224
10:41:51.482,-6.6270986,-9.292203,-4.467386,-6.7955627,-0.00783416,-2.304839E-4,0.0028532762,-0.0017371224
10:41:51.529,-2.8987646,-11.316108,-2.361274,-5.5253825,-0.00783416,-2.304839E-4,0.0028532762,-0.0017371224
10:41:51.602,-2.8987646,-11.316108,-2.361274,-5.5253825,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.632,-2.6088886,-10.184498,-2.1251473,-4.9728446,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.672,-2.3480003,-9.166047,-1.9126338,-4.4755607,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.713,-2.1132007,-8.249441,-1.7213717,-4.0280046,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.755,-1.9018805,-7.424497,-1.5492355,-3.6252043,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.793,6.3320584,11.64139,-4.5021243,4.490441,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.804,6.3320584,11.64139,-4.5021243,4.490441,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.833,7.8644786,6.778813,0.2512103,4.9648337,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.873,10.973342,5.6368694,-1.7707859,4.9464746,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.913,9.468196,4.229434,0.10785627,4.601829,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.954,8.169815,-4.166948,11.093945,5.0322704,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:51.994,6.635644,1.3403722,8.1704855,5.3821673,-0.007867052,-2.4817087E-4,0.00288294,-0.0017440943
10:41:52.007,6.635644,1.3403722,8.1704855,5.3821673,-0.007858564,-2.4388141E-4,0.0028755236,-0.0017423074
10:41:52.033,9.923644,2.837584,0.9971858,4.5861382,-0.007858564,-2.4388141E-4,0.0028755236,-0.0017423074
10:41:52.072,4.5578403,-3.0711763,9.236528,3.5743973,-0.007858564,-2.4388141E-4,0.0028755236,-0.0017423074
10:41:52.114,9.98018,0.35781714,-3.246499,2.3638325,-0.007858564,-2.4388141E-4,0.0028755236,-0.0017423074
10:41:52.154,13.847788,-3.460777,-6.29685,1.3633868,-0.007858564,-2.4388141E-4,0.0028755236,-0.0017423074
10:41:52.192,16.611446,-8.641261,5.681277,4.5504875,-0.007858564,-2.4388141E-4,0.0028755236,-0.0017423074
10:41:52.202,16.611446,-8.641261,5.681277,4.5504875,-0.007850606,-2.3959277E-4,0.002868107,-0.0017406973
10:41:52.232,13.797179,-6.891194,-7.2337236,-0.1092461,-0.007850606,-2.3959277E-4,0.002868107,-0.0017406973
10:41:52.272,9.126837,-2.1942632,-7.1150413,-0.060822647,-0.007850606,-2.3959277E-4,0.002868107,-0.0017406973
10:41:52.313,14.851652,-3.4092124,-4.870723,2.1905725,-0.007850606,-2.3959277E-4,0.002868107,-0.0017406973
10:41:52.353,19.132114,13.342648,-2.2461514,10.076203,-0.007850606,-2.3959277E-4,0.002868107,-0.0017406973
10:41:52.394,-5.196725,9.3786955,8.623778,4.268583,-0.007850606,-2.3959277E-4,0.002868107,-0.0017406973
10:41:52.402,-5.196725,9.3786955,8.623778,4.268583,-0.007866521,-2.487011E-4,0.002882938,-0.0017440949
10:41:52.433,8.794822,10.508014,4.4004636,7.9010997,-0.007866521,-2.487011E-4,0.002882938,-0.0017440949
10:41:52.474,4.2309666,3.2837753,8.010417,5.175053,-0.007866521,-2.487011E-4,0.002882938,-0.0017440949
10:41:52.513,-2.6890035,1.7882097,9.220312,2.7731726,-0.007866521,-2.487011E-4,0.002882938,-0.0017440949
10:41:52.553,0.814273,-1.5124867,9.127969,2.8099184,-0.007866521,-2.487011E-4,0.002882938,-0.0017440949
10:41:52.594,-4.582779,9.115324,8.004233,4.178926,-0.007866521,-2.487011E-4,0.002882938,-0.0017440949
10:41:52.603,-4.582779,9.115324,8.004233,4.178926,-0.00787501,-2.5299066E-4,0.002890354,-0.0017458824
10:41:52.634,-2.0010624,4.4631658,-1.0086906,0.48447093,-0.00787501,-2.5299066E-4,0.002890354,-0.0017458824
10:41:52.674,-0.7181456,-3.4644008,-1.0906339,-1.7577268,-0.00787501,-2.5299066E-4,0.002890354,-0.0017458824
10:41:52.713,-1.1385171,-7.6601496,-8.884694,-5.8944535,-0.00787501,-2.5299066E-4,0.002890354,-0.0017458824
