14:00:23.548,-0.007182605,1.8305168,9.053823,0.0,0.0,0.0
14:00:23.595,-0.007182605,1.8305168,9.053823,0.0,0.0,0.0
14:00:23.632,-0.007182605,1.8305168,9.053823,0.0,0.0,0.0
14:00:23.665,-0.007182605,1.8305168,9.053823,0.0,0.0,0.0
14:00:23.705,-0.007182605,1.8305168,9.053823,0.0,0.0,0.0
14:00:23.744,0.0,0.0,0.0,-0.07075285,-0.024909802,0.01815426
14:00:23.745,-0.22984336,1.3828012,9.209447,0.0,0.0,0.0
14:00:23.789,-0.260968,2.153734,9.135226,0.0,0.0,0.0
14:00:23.831,-0.21308395,1.3061867,9.18311,0.0,0.0,0.0
14:00:23.865,-0.14844051,1.4211084,9.245359,0.0,0.0,0.0
14:00:23.905,-0.12689269,1.6940473,9.173533,0.0,0.0,0.0
14:00:23.936,0.0,0.0,0.0,0.02681581,0.0027913135,-0.042618975
14:00:23.945,-0.16280572,1.6341923,9.219024,0.0,0.0,0.0
14:00:23.984,-0.20350714,1.5982792,9.343522,0.0,0.0,0.0
14:00:24.030,-0.08140286,1.6868647,9.039458,0.0,0.0,0.0
14:00:24.065,-0.10055647,1.3325229,9.29085,0.0,0.0,0.0
14:00:24.105,-0.06464344,1.5767314,9.120861,0.0,0.0,0.0
14:00:24.137,0.0,0.0,0.0,-0.013709602,0.1457977,9.069634E-4
14:00:24.145,-0.21547815,1.7922096,9.10889,0.0,0.0,0.0
14:00:24.185,-0.15801731,1.5264533,9.128043,0.0,0.0,0.0
14:00:24.225,-0.1604115,1.3684359,9.01791,0.0,0.0,0.0
14:00:24.266,-0.22026655,2.0364182,8.788067,0.0,0.0,0.0
14:00:24.305,-0.22744916,1.2870331,9.0298815,0.0,0.0,0.0
14:00:24.337,0.0,0.0,0.0,0.054753847,-0.15050597,0.14265063
14:00:24.346,-0.33997664,1.8951603,8.414572,0.0,0.0,0.0
14:00:24.386,-0.4189853,1.3420997,8.086566,0.0,0.0,0.0
14:00:24.426,-0.5363012,1.1529578,7.3132386,0.0,0.0,0.0
14:00:24.466,-0.59136784,0.8776246,7.315633,0.0,0.0,0.0
14:00:24.506,-0.7589619,1.2726679,6.8391867,0.0,0.0,0.0
14:00:24.538,0.0,0.0,0.0,-0.17108826,0.30434212,0.55643374
14:00:24.546,-0.59855044,0.39399582,6.4369607,0.0,0.0,0.0
14:00:24.590,-0.2873042,0.049230773,5.941361,0.0,0.0,0.0
14:00:24.629,-0.44771573,0.31498715,5.2207065,0.0,0.0,0.0
14:00:24.669,1.6136919,-1.4591163,5.9246016,0.0,0.0,0.0
14:00:24.706,0.2681506,0.24076691,6.0874076,0.0,0.0,0.0
14:00:24.738,0.0,0.0,0.0,-1.0149972,0.261696,0.93650335
14:00:24.746,-1.5825673,0.6477812,8.033894,0.0,0.0,0.0
14:00:24.789,-3.3446999,-0.4511574,8.64202,0.0,0.0,0.0
14:00:24.829,-1.6639702,5.9246016,13.377751,0.0,0.0,0.0
14:00:24.868,-3.502717,1.2606969,15.216498,0.0,0.0,0.0
14:00:24.908,-2.2505496,1.6102502,14.256424,0.0,0.0,0.0
14:00:24.938,0.0,0.0,0.0,2.149789,0.4954307,2.890343
14:00:24.947,-1.9321208,2.2662616,11.845463,0.0,0.0,0.0
14:00:24.987,0.25617957,-1.586009,13.401693,0.0,0.0,0.0
14:00:25.026,-0.12449849,1.5072997,11.574918,0.0,0.0,0.0
14:00:25.065,-0.10534488,-0.7360674,10.212617,0.0,0.0,0.0
14:00:25.107,0.30166942,-1.5046061,11.385776,0.0,0.0,0.0
14:00:25.138,0.0,0.0,0.0,0.42913005,-0.22806396,-0.5703721
14:00:25.146,-0.30885202,-0.03935469,9.501539,0.0,0.0,0.0
14:00:25.187,0.023942016,-0.83183545,9.149591,0.0,0.0,0.0
14:00:25.226,-0.06943185,-0.1925836,9.582942,0.0,0.0,0.0
14:00:25.266,0.15322891,-0.15188217,9.013122,0.0,0.0,0.0
14:00:25.306,-0.107739076,-1.3178585,9.764901,0.0,0.0,0.0
14:00:25.336,0.0,0.0,0.0,0.15036763,0.4323855,-0.0048327954
14:00:25.346,-0.20111294,-0.41524437,9.161562,0.0,0.0,0.0
14:00:25.386,-0.11731588,-0.71212536,9.106496,0.0,0.0,0.0
14:00:25.429,-0.12210429,-0.5995979,9.374646,0.0,0.0,0.0
14:00:25.468,0.04070143,-1.301099,9.281273,0.0,0.0,0.0
14:00:25.507,0.016759412,-0.7480384,9.0634,0.0,0.0,0.0
14:00:25.538,0.0,0.0,0.0,7.4483856E-4,0.46755457,-0.1445047
14:00:25.547,-0.06703765,-1.016189,9.219024,0.0,0.0,0.0
14:00:25.586,-0.30166942,-0.9180267,9.321974,0.0,0.0,0.0
14:00:25.625,-0.08379706,-0.97548753,9.219024,0.0,0.0,0.0
14:00:25.666,-0.22266077,-1.004218,9.317185,0.0,0.0,0.0
14:00:25.706,-0.2705448,-1.2029368,9.19987,0.0,0.0,0.0
14:00:25.736,0.0,0.0,0.0,-0.0048237625,0.090398714,0.040524647
14:00:25.746,-0.21308395,-0.84141225,9.326762,0.0,0.0,0.0
14:00:25.787,-0.12928689,-0.9108441,9.142408,0.0,0.0,0.0
14:00:25.827,-0.1412579,-1.0329484,9.27409,0.0,0.0,0.0
14:00:25.869,-0.32321724,-1.1550527,9.195082,0.0,0.0,0.0
14:00:25.907,-0.1412579,-1.1861773,9.233389,0.0,0.0,0.0
14:00:25.953,0.0,0.0,0.0,-0.003084137,0.2826253,-0.029693082
14:00:25.955,-0.5363012,-1.5620669,9.221417,0.0,0.0,0.0
