13:38:06.415,1.340753,2.9653685,8.347534,0.0,0.0,0.0
13:38:06.460,1.340753,2.9653685,8.347534,0.0,0.0,0.0
13:38:06.509,1.340753,2.9653685,8.347534,0.0,0.0,0.0
13:38:06.553,1.340753,2.9653685,8.347534,0.0,0.0,0.0
13:38:06.581,0.0,0.0,0.0,-0.07075285,-0.024909802,0.01815426
13:38:06.583,1.340753,2.9653685,8.347534,0.0,0.0,0.0
13:38:06.621,1.1372458,3.1640873,8.725818,0.0,0.0,0.0
13:38:06.663,1.1803415,3.161693,8.699482,0.0,0.0,0.0
13:38:06.706,1.1420342,3.269432,8.625261,0.0,0.0,0.0
13:38:06.744,1.1420342,3.1569047,8.718636,0.0,0.0,0.0
13:38:06.781,0.0,0.0,0.0,-0.013742494,-0.015637375,-0.017194761
13:38:06.782,1.2114661,3.0587423,8.673145,0.0,0.0,0.0
13:38:06.821,1.1827357,3.257461,8.620473,0.0,0.0,0.0
13:38:06.861,1.0773908,3.2670379,8.733001,0.0,0.0,0.0
13:38:06.900,1.1300632,3.0826843,8.7353945,0.0,0.0,0.0
13:38:06.943,1.1540052,3.1497219,8.682722,0.0,0.0,0.0
13:38:06.981,0.0,0.0,0.0,0.06512196,0.07810282,-0.055814948
13:38:06.987,1.0893618,3.2478843,8.955661,0.0,0.0,0.0
13:38:07.021,1.2066777,3.5687072,8.450484,0.0,0.0,0.0
13:38:07.061,1.0630256,3.0036757,9.824757,0.0,0.0,0.0
13:38:07.103,0.6991069,3.4370263,9.834333,0.0,0.0,0.0
13:38:07.143,0.8355764,4.456956,9.867852,0.0,0.0,0.0
13:38:07.183,0.0,0.0,0.0,-0.22238168,0.27561843,0.60616964
13:38:07.186,1.1252748,3.5711014,8.967632,0.0,0.0,0.0
13:38:07.223,1.292869,2.1704934,9.195082,0.0,0.0,0.0
13:38:07.263,0.79726917,3.0348003,10.499921,0.0,0.0,0.0
13:38:07.301,1.1755531,3.9709332,11.934048,0.0,0.0,0.0
13:38:07.341,1.0510546,3.932626,11.100865,0.0,0.0,0.0
13:38:07.382,0.7493851,4.9262195,11.153539,0.0,0.0,0.0
13:38:07.385,0.0,0.0,0.0,1.0311532,0.053729873,0.74052125
13:38:07.423,0.7541735,5.4002714,10.531046,0.0,0.0,0.0
13:38:07.462,0.842759,5.5295587,9.159168,0.0,0.0,0.0
13:38:07.503,-0.21547815,4.562301,7.765743,0.0,0.0,0.0
13:38:07.543,-1.5035586,2.8624177,7.8567224,0.0,0.0,0.0
