Time,X,Y,Z
22:29:59.578,13,61,10
22:29:59.609,13,61,10
22:29:59.641,15,64,13
22:29:59.860,25,72,16
22:29:59.893,76,121,28
22:29:59.952,90,127,13
22:29:59.984,13,127,-2
22:30:00.016,-36,127,15
22:30:00.049,-52,127,127
22:30:00.234,-30,127,124
22:30:00.265,33,127,112
22:30:00.296,29,127,62
22:30:00.328,-111,107,-128
22:30:00.359,127,127,-25
22:30:00.391,-7,127,-128
22:30:00.609,55,1,-128
22:30:00.642,74,-18,-89
22:30:00.673,23,50,-83
22:30:00.705,-18,48,-83
22:30:00.737,3,42,-48
22:30:00.778,31,40,3
22:30:00.986,19,27,20
22:30:01.018,29,28,17
22:30:01.051,89,42,82
22:30:01.084,100,35,92
22:30:01.117,58,36,48
22:30:01.149,82,64,93
22:30:01.362,67,51,53
22:30:01.395,55,51,40
22:30:01.429,36,69,28
22:30:01.462,45,87,26
22:30:01.494,62,79,3
22:30:01.528,74,90,4
22:30:01.734,57,73,-4
22:30:01.765,43,57,-6
22:30:01.796,25,62,-8
22:30:01.829,30,66,-4
22:30:01.860,33,56,7
22:30:01.891,24,57,4
22:30:02.109,21,63,-3
22:30:02.142,27,61,4
22:30:02.174,26,61,6
22:30:02.206,22,63,0
22:30:02.240,24,61,0
22:30:02.273,25,62,5
22:30:02.483,22,60,4
22:30:02.515,20,59,2
22:30:02.546,21,60,3
22:30:02.578,21,59,3
22:30:02.609,21,58,3
22:30:02.641,22,61,4
22:30:02.865,20,60,4
22:30:02.898,20,59,2
22:30:02.931,22,59,3
22:30:02.963,22,60,5
22:30:02.996,21,60,2
22:30:03.029,22,59,3
22:30:03.272,21,61,5
22:30:03.303,21,60,4
22:30:03.335,19,58,4
22:30:03.366,20,59,5
22:30:03.397,19,61,5
22:30:03.429,18,59,3
22:30:03.613,17,60,4
22:30:03.647,19,61,5
22:30:03.679,19,60,5
22:30:03.711,17,60,4
22:30:03.744,19,60,5
22:30:03.795,21,61,6
22:30:03.983,19,60,4
22:30:04.015,19,60,4
22:30:04.047,20,61,5
22:30:04.078,19,61,3
22:30:04.109,18,60,4
22:30:04.141,19,61,5
22:30:04.361,19,61,5
22:30:04.393,18,60,4
22:30:04.425,19,61,5
22:30:04.457,19,61,5
22:30:04.490,19,60,5
22:30:04.523,17,61,5
22:30:04.736,18,61,4
22:30:04.768,19,60,5
22:30:04.802,19,60,5
22:30:04.834,18,61,5
22:30:04.867,17,60,4
22:30:04.899,19,60,5
22:30:05.111,19,61,5
22:30:05.144,18,61,4
22:30:05.176,18,60,4
22:30:05.209,19,61,4
22:30:05.242,19,60,5
22:30:05.275,18,60,4
22:30:05.483,18,60,4
22:30:05.515,18,60,3
22:30:05.547,19,60,4
22:30:05.578,19,60,4
22:30:05.609,18,60,4
22:30:05.641,17,60,4
22:30:05.860,18,61,5
22:30:05.892,18,60,4
22:30:05.924,18,61,5
22:30:05.955,18,61,5
22:30:05.988,18,60,5
22:30:06.020,18,60,5
22:30:06.240,18,61,5
